Date,Time,DateTime,days,Chlorophyll_RFU,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Light_lux,Turbidity_FNU,Temp_C
3/28/2023,7:10:00,3/28/2023 7:10,0.63,0.53,0.434,26.2,8.74,100.4,102.5,10.21,118.8,0.54,7.59,556,2.96,14.588
3/28/2023,7:15:00,3/28/2023 7:15,0.63,0.46,0.436,26.25,8.75,100.5,102.7,10.22,118.8,0.53,7.61,695.04,2.6,14.598
3/28/2023,7:20:00,3/28/2023 7:20,0.63,0.46,0.435,26.3,8.77,100.5,102.6,10.22,118.6,0.54,7.6,836.16,2.69,14.583
3/28/2023,7:25:00,3/28/2023 7:25,0.64,0.47,0.436,26.22,8.74,100.5,102.6,10.21,118.8,0.53,7.6,782.72,2.69,14.619
3/28/2023,7:30:00,3/28/2023 7:30,0.64,0.56,0.435,26.3,8.77,100.5,102.7,10.23,118.6,0.58,7.6,683.84,2.76,14.568
3/28/2023,7:35:00,3/28/2023 7:35,0.64,0.5,0.438,26.24,8.75,100.3,102.4,10.2,118.7,0.56,7.6,484.48,2.57,14.571
3/28/2023,7:40:00,3/28/2023 7:40,0.65,0.5,0.437,26.26,8.76,100.4,102.5,10.23,118.8,0.57,7.61,711.36,3.2,14.492
3/28/2023,7:45:00,3/28/2023 7:45,0.65,0.47,0.437,26.29,8.77,100.2,102.3,10.2,118.8,0.58,7.6,691.2,2.81,14.535
3/28/2023,7:50:00,3/28/2023 7:50,0.65,0.52,0.435,26.28,8.77,100.2,102.3,10.2,118.8,0.56,7.6,1128.32,2.87,14.542
3/28/2023,7:55:00,3/28/2023 7:55,0.66,0.62,0.434,26.3,8.77,100.3,102.4,10.21,118.8,0.58,7.6,2728.96,3.04,14.545
3/28/2023,8:00:00,3/28/2023 8:00,0.66,0.46,0.435,26.32,8.78,100.2,102.3,10.2,118.8,0.51,7.6,3152.64,2.7,14.564
3/28/2023,8:05:00,3/28/2023 8:05,0.66,0.49,0.434,26.32,8.78,100.3,102.4,10.22,118.6,0.55,7.6,3649.28,2.8,14.518
3/28/2023,8:10:00,3/28/2023 8:10,0.67,0.6,0.434,26.29,8.77,100.7,102.8,10.25,118.6,0.54,7.61,2741.76,2.61,14.55
3/28/2023,8:15:00,3/28/2023 8:15,0.67,0.59,0.433,26.28,8.77,100,102.1,10.2,118.6,0.58,7.6,3325.44,2.69,14.468
3/28/2023,8:20:00,3/28/2023 8:20,0.67,0.43,0.433,26.31,8.78,99.8,101.9,10.18,118.7,0.55,7.6,3590.4,2.74,14.477
3/28/2023,8:25:00,3/28/2023 8:25,0.68,0.47,0.434,26.24,8.75,99.9,102,10.17,118.8,0.57,7.6,3549.44,3.38,14.54
3/28/2023,8:30:00,3/28/2023 8:30,0.68,0.49,0.435,26.23,8.75,99.9,102,10.18,118.8,0.57,7.6,3238.4,2.88,14.478
3/28/2023,8:35:00,3/28/2023 8:35,0.68,0.57,0.447,25.87,8.63,99.6,101.7,10.16,118.8,0.58,7.59,3390.72,4.31,14.464
3/28/2023,8:40:00,3/28/2023 8:40,0.69,0.74,0.436,26.04,8.69,98.9,101,10.08,119,0.63,7.55,4331.52,6.68,14.492
3/28/2023,8:45:00,3/28/2023 8:45,0.69,0.62,0.437,26.1,8.71,99.3,101.4,10.11,118.9,0.58,7.57,4244.48,4.55,14.517
3/28/2023,8:50:00,3/28/2023 8:50,0.69,0.46,0.437,26.19,8.74,99.3,101.4,10.14,119.2,0.54,7.57,3816.96,2.61,14.409
3/28/2023,8:55:00,3/28/2023 8:55,0.7,0.47,0.435,26.19,8.74,99,101,10.1,119.3,0.56,7.55,3736.32,2.53,14.447
3/28/2023,9:00:00,3/28/2023 9:00,0.7,0.63,0.434,26.14,8.72,98.7,100.8,10.07,119.6,0.56,7.54,3829.76,2.6,14.438
3/28/2023,9:05:00,3/28/2023 9:05,0.7,0.52,0.433,26.16,8.72,98.5,100.6,10.05,119.4,0.57,7.54,4405.76,2.68,14.453
3/28/2023,9:10:00,3/28/2023 9:10,0.71,0.51,0.434,26.13,8.71,99.2,101.3,10.12,119.5,0.54,7.55,5690.88,2.69,14.445
3/28/2023,9:15:00,3/28/2023 9:15,0.71,0.53,0.435,26.1,8.71,99,101.1,10.1,119.4,0.56,7.54,5347.84,2.61,14.461
3/28/2023,9:20:00,3/28/2023 9:20,0.72,0.47,0.435,26.13,8.71,99.2,101.3,10.12,119.4,0.57,7.55,5486.08,2.65,14.44
3/28/2023,9:25:00,3/28/2023 9:25,0.72,0.53,0.437,26.12,8.71,98.9,101,10.09,119.5,0.59,7.55,5057.28,2.86,14.457
3/28/2023,9:30:00,3/28/2023 9:30,0.72,0.51,0.435,26.05,8.69,99,101.1,10.09,119.4,0.6,7.55,5862.4,2.79,14.477
3/28/2023,9:35:00,3/28/2023 9:35,0.73,0.49,0.436,26.09,8.7,99.2,101.3,10.12,119.7,0.58,7.55,5972.48,2.62,14.432
3/28/2023,9:40:00,3/28/2023 9:40,0.73,0.47,0.436,26.05,8.69,98.5,100.5,10.04,119.7,0.54,7.52,6579.2,2.52,14.46
3/28/2023,9:45:00,3/28/2023 9:45,0.73,0.55,0.435,25.96,8.66,98.4,100.4,10.04,119.7,0.59,7.52,11223.04,3.55,14.43
3/28/2023,9:50:00,3/28/2023 9:50,0.74,0.52,0.435,25.89,8.64,98.5,100.6,10.05,119.6,0.62,7.53,10721.28,3.52,14.453
3/28/2023,9:55:00,3/28/2023 9:55,0.74,0.49,0.434,25.96,8.66,98.8,100.9,10.08,119.6,0.56,7.53,15662.08,2.7,14.456
3/28/2023,10:00:00,3/28/2023 10:00,0.74,0.47,0.437,25.93,8.65,98.9,101,10.07,119.5,0.58,7.53,17003.52,2.82,14.517
3/28/2023,10:05:00,3/28/2023 10:05,0.75,0.47,0.438,25.75,8.59,99.1,101.2,10.08,119.3,0.54,7.54,13332.48,2.53,14.607
3/28/2023,10:10:00,3/28/2023 10:10,0.75,0.42,0.439,25.8,8.61,99.5,101.6,10.12,119.5,0.56,7.54,13440,2.6,14.612
3/28/2023,10:15:00,3/28/2023 10:15,0.75,0.45,0.439,25.78,8.6,99.8,101.9,10.13,119.2,0.53,7.55,10017.28,2.61,14.666
3/28/2023,10:20:00,3/28/2023 10:20,0.76,0.48,0.439,25.77,8.6,99.9,102,10.14,119.1,0.56,7.54,13245.44,2.59,14.7
3/28/2023,10:25:00,3/28/2023 10:25,0.76,0.48,0.439,25.7,8.57,100.6,102.7,10.19,119.3,0.54,7.56,26880,2.69,14.761
3/28/2023,10:30:00,3/28/2023 10:30,0.76,0.48,0.439,25.6,8.54,100.7,102.9,10.18,118.9,0.5,7.58,21135.36,2.86,14.9
3/28/2023,10:35:00,3/28/2023 10:35,0.77,0.49,0.439,25.57,8.53,100.7,102.8,10.16,119,0.55,7.56,12436.48,2.88,14.937
3/28/2023,10:40:00,3/28/2023 10:40,0.77,0.47,0.439,25.55,8.52,100.7,102.8,10.16,119,0.54,7.57,9543.68,2.77,14.965
3/28/2023,10:45:00,3/28/2023 10:45,0.77,0.44,0.44,25.57,8.53,101.4,103.6,10.23,119.1,0.52,7.59,20136.96,2.73,15.005
3/28/2023,10:50:00,3/28/2023 10:50,0.78,0.51,0.44,25.58,8.53,102.3,104.5,10.3,118.9,0.56,7.6,30423.04,2.49,15.07
3/28/2023,10:55:00,3/28/2023 10:55,0.78,0.41,0.439,25.4,8.47,102.8,105,10.34,118.7,0.5,7.62,26245.12,2.76,15.132
3/28/2023,11:00:00,3/28/2023 11:00,0.78,0.41,0.438,25.39,8.47,103.5,105.7,10.39,118.7,0.53,7.65,24033.28,2.56,15.223
3/28/2023,11:05:00,3/28/2023 11:05,0.79,0.4,0.439,25.33,8.45,103.7,105.9,10.39,118.8,0.49,7.65,10314.24,2.59,15.318
3/28/2023,11:10:00,3/28/2023 11:10,0.79,0.43,0.438,25.32,8.44,104.2,106.4,10.42,118.8,0.5,7.65,9991.68,2.82,15.388
3/28/2023,11:15:00,3/28/2023 11:15,0.8,0.44,0.438,25.22,8.41,104.6,106.8,10.45,118.6,0.51,7.67,26890.24,2.59,15.439
3/28/2023,11:20:00,3/28/2023 11:20,0.8,0.46,0.44,25.21,8.41,104.7,107,10.45,118.9,0.51,7.67,28590.08,2.44,15.49
3/28/2023,11:25:00,3/28/2023 11:25,0.8,0.37,0.439,25.08,8.37,104.9,107.1,10.43,118.6,0.48,7.66,23848.96,2.44,15.634
3/28/2023,11:30:00,3/28/2023 11:30,0.81,0.39,0.436,25.12,8.38,105.3,107.6,10.46,118.6,0.49,7.67,25221.12,2.81,15.699
3/28/2023,11:35:00,3/28/2023 11:35,0.81,0.36,0.438,25.19,8.4,106.2,108.4,10.54,119,0.49,7.67,19164.16,2.49,15.729
3/28/2023,11:40:00,3/28/2023 11:40,0.81,0.44,0.437,25.17,8.4,106.4,108.7,10.49,119,0.53,7.67,30627.84,2.6,16.072
3/28/2023,11:45:00,3/28/2023 11:45,0.82,0.41,0.438,24.98,8.33,106.6,108.8,10.53,118.3,0.46,7.69,30371.84,2.54,15.947
3/28/2023,11:50:00,3/28/2023 11:50,0.82,0.43,0.439,25.02,8.35,107.8,110.1,10.6,118.7,0.49,7.71,14187.52,2.96,16.193
3/28/2023,11:55:00,3/28/2023 11:55,0.82,0.4,0.44,24.97,8.33,107.5,109.8,10.57,118.7,0.45,7.69,15856.64,3.19,16.2
3/28/2023,12:00:00,3/28/2023 12:00,0.83,0.49,0.44,25.03,8.35,107.2,109.4,10.54,118.2,0.49,7.69,26593.28,2.69,16.168
3/28/2023,12:05:00,3/28/2023 12:05,0.83,0.46,0.439,25,8.34,107.2,109.4,10.53,118.2,0.46,7.69,31989.76,3.27,16.193
3/28/2023,12:10:00,3/28/2023 12:10,0.83,0.41,0.438,24.93,8.32,107.1,109.4,10.52,118.2,0.45,7.67,30023.68,3.23,16.248
3/28/2023,12:15:00,3/28/2023 12:15,0.84,0.49,0.438,24.89,8.3,107,109.2,10.47,118.3,0.48,7.65,24995.84,4.01,16.379
3/28/2023,12:20:00,3/28/2023 12:20,0.84,0.43,0.44,24.86,8.29,107.6,109.9,10.56,118.1,0.46,7.68,20490.24,2.87,16.289
3/28/2023,12:25:00,3/28/2023 12:25,0.84,0.47,0.439,24.82,8.28,106.7,109,10.43,118.1,0.47,7.63,17346.56,3.78,16.448
3/28/2023,12:30:00,3/28/2023 12:30,0.85,0.44,0.438,24.77,8.26,107.4,109.7,10.48,118.1,0.47,7.66,22097.92,3.5,16.559
3/28/2023,12:35:00,3/28/2023 12:35,0.85,0.45,0.439,24.8,8.27,107.5,109.7,10.49,118,0.43,7.65,21360.64,3.03,16.519
3/28/2023,12:40:00,3/28/2023 12:40,0.85,0.48,0.44,24.79,8.27,107.8,110.1,10.52,118,0.44,7.67,20188.16,3.12,16.529
3/28/2023,12:45:00,3/28/2023 12:45,0.86,0.44,0.439,24.78,8.26,109.2,111.5,10.67,118.3,0.45,7.71,21913.6,2.97,16.489
3/28/2023,12:50:00,3/28/2023 12:50,0.86,0.47,0.44,24.78,8.27,110.4,112.7,10.76,118.2,0.45,7.73,19717.12,2.78,16.577
3/28/2023,12:55:00,3/28/2023 12:55,0.86,0.39,0.441,24.73,8.25,108.2,110.5,10.55,118,0.44,7.69,17167.36,2.59,16.6
3/28/2023,13:00:00,3/28/2023 13:00,0.87,0.43,0.439,24.79,8.27,107.8,110.1,10.47,118.1,0.43,7.64,20638.72,3.15,16.766
3/28/2023,13:05:00,3/28/2023 13:05,0.87,0.51,0.44,24.37,8.13,107.8,110,10.47,118.1,0.43,7.63,16076.8,4.94,16.751
3/28/2023,13:10:00,3/28/2023 13:10,0.88,0.65,0.442,24.23,8.08,106.7,108.9,10.35,118,0.5,7.6,15488,5.67,16.793
3/28/2023,13:15:00,3/28/2023 13:15,0.88,0.53,0.441,24.3,8.1,106.9,109.1,10.36,118,0.44,7.59,10741.76,6.16,16.86
3/28/2023,13:20:00,3/28/2023 13:20,0.88,0.47,0.442,24.33,8.12,107.7,110,10.47,118.2,0.46,7.65,10803.2,4.56,16.684
3/28/2023,13:25:00,3/28/2023 13:25,0.89,0.77,0.441,23.34,7.79,104.3,106.5,10.12,118,0.55,7.54,12646.4,12.79,16.817
3/28/2023,13:30:00,3/28/2023 13:30,0.89,0.75,0.442,23.08,7.7,105.6,107.8,10.25,118,0.57,7.56,11371.52,15.86,16.776
3/28/2023,13:35:00,3/28/2023 13:35,0.89,0.86,0.443,22.31,7.44,105,107.2,10.19,117.8,0.6,7.56,11770.88,18.97,16.78
3/28/2023,13:40:00,3/28/2023 13:40,0.9,1.08,0.445,22.2,7.41,101.8,103.9,9.85,117.6,0.66,7.47,6223.36,21.18,16.908
3/28/2023,13:45:00,3/28/2023 13:45,0.9,0.62,0.444,23.79,7.94,103.1,105.2,9.99,118,0.5,7.5,7150.08,7.93,16.839
3/28/2023,13:50:00,3/28/2023 13:50,0.9,0.75,0.445,23.14,7.72,103.5,105.6,10.01,117.6,0.53,7.51,7836.16,10.06,16.948
3/28/2023,13:55:00,3/28/2023 13:55,0.91,0.97,0.446,21.97,7.33,103.7,105.9,10.04,117.5,0.59,7.49,8373.76,17.74,16.934
3/28/2023,14:00:00,3/28/2023 14:00,0.91,0.83,0.446,22.63,7.55,103.3,105.5,10,117.6,0.53,7.47,3111.68,16.02,16.924
3/28/2023,14:05:00,3/28/2023 14:05,0.91,0.7,0.446,23.13,7.72,105.5,107.7,10.21,117.7,0.48,7.53,11125.76,9.03,16.905
3/28/2023,14:10:00,3/28/2023 14:10,0.92,0.92,0.446,22.49,7.5,105.5,107.7,10.2,117.5,0.56,7.54,9466.88,14.87,16.947
3/28/2023,14:15:00,3/28/2023 14:15,0.92,1.06,0.446,21.13,7.05,103.9,106.1,10.05,117.3,0.68,7.48,7116.8,25.31,16.948
3/28/2023,14:20:00,3/28/2023 14:20,0.92,1.05,0.447,22.58,7.53,103.8,105.9,10.06,117.6,0.62,7.5,11223.04,21.95,16.829
3/28/2023,14:25:00,3/28/2023 14:25,0.93,0.74,0.448,22.49,7.5,105.9,108.1,10.28,117.5,0.56,7.55,11197.44,13.25,16.797
3/28/2023,14:30:00,3/28/2023 14:30,0.93,0.94,0.447,22.06,7.36,103.3,105.4,10.02,117.3,0.63,7.47,10675.2,19.03,16.819
3/28/2023,14:35:00,3/28/2023 14:35,0.93,1.2,0.447,20.95,6.99,99.4,101.5,9.63,116.9,0.66,7.37,8153.6,30.38,16.875
3/28/2023,14:40:00,3/28/2023 14:40,0.94,1.08,0.449,21.37,7.13,99.6,101.7,9.63,116.6,0.64,7.37,8314.88,19.38,16.958
3/28/2023,14:45:00,3/28/2023 14:45,0.94,0.9,0.448,21.86,7.29,100.9,103.1,9.77,116.8,0.61,7.4,8962.56,16.6,16.929
3/28/2023,14:50:00,3/28/2023 14:50,0.94,1.03,0.448,21.05,7.02,100.9,103.1,9.76,116.7,0.64,7.4,8908.8,23.21,16.96
3/28/2023,14:55:00,3/28/2023 14:55,0.95,1.32,0.447,19.66,6.56,102.8,105,9.94,116.6,0.75,7.43,5017.6,33.99,16.991
3/28/2023,15:00:00,3/28/2023 15:00,0.95,1.3,0.448,19.39,6.47,101.6,103.7,9.81,116.4,0.77,7.41,2275.84,38.83,17.006
3/28/2023,15:05:00,3/28/2023 15:05,0.95,1.17,0.448,20.56,6.86,101.8,104,9.86,116.5,0.69,7.42,7226.88,23.33,16.909
3/28/2023,15:10:00,3/28/2023 15:10,0.96,1.28,0.448,20.75,6.92,101.5,103.6,9.83,116.5,0.83,7.4,5440,26.88,16.899
3/28/2023,15:15:00,3/28/2023 15:15,0.96,1.02,0.447,21.78,7.26,104.5,106.7,10.14,116.9,0.61,7.49,1361.92,17.03,16.807
3/28/2023,15:20:00,3/28/2023 15:20,0.97,1.04,0.447,20.97,6.99,103.1,105.3,10.01,116.4,0.65,7.44,4509.44,20.94,16.765
3/28/2023,15:25:00,3/28/2023 15:25,0.97,0.64,0.447,23.38,7.8,107.6,109.8,10.47,117.7,0.49,7.6,6305.28,7.57,16.638
3/28/2023,15:30:00,3/28/2023 15:30,0.97,0.79,0.447,22.51,7.51,104.6,106.8,10.19,117.1,0.57,7.52,5201.92,13.62,16.627
3/28/2023,15:35:00,3/28/2023 15:35,0.98,0.99,0.448,21.42,7.15,97.6,99.7,9.51,116.4,0.63,7.34,2334.08,20.49,16.617
3/28/2023,15:40:00,3/28/2023 15:40,0.98,0.87,0.447,22.27,7.43,103.1,105.3,10.06,117,0.56,7.49,2113.92,14.28,16.546
3/28/2023,15:45:00,3/28/2023 15:45,0.98,0.74,0.447,22.78,7.6,104,106.2,10.16,117.5,0.56,7.48,5214.72,12.56,16.511
3/28/2023,15:50:00,3/28/2023 15:50,0.99,0.77,0.446,22.43,7.48,100.9,103,9.85,117.1,0.57,7.4,4471.04,14.56,16.494
3/28/2023,15:55:00,3/28/2023 15:55,0.99,1.13,0.447,20.11,6.71,102.4,104.6,10.01,117.1,0.76,7.46,1747.2,36.05,16.457
3/28/2023,16:00:00,3/28/2023 16:00,0.99,1.07,0.446,21.07,7.03,102.4,104.6,10,117.3,0.68,7.45,7027.2,25.93,16.493
3/28/2023,16:05:00,3/28/2023 16:05,1,1.06,0.448,20.92,6.98,104.2,106.4,10.19,117.5,0.67,7.51,5568,28.36,16.449
3/28/2023,16:10:00,3/28/2023 16:10,1,1.01,0.447,21.1,7.04,102.7,104.8,10.04,117.2,0.63,7.47,8125.44,19.85,16.428
3/28/2023,16:15:00,3/28/2023 16:15,1,0.82,0.446,22.31,7.44,101.8,104,9.97,117.5,0.55,7.45,6638.08,13.3,16.339
3/28/2023,16:20:00,3/28/2023 16:20,1.01,0.95,0.447,20.93,6.98,99.1,101.2,9.72,116.9,0.66,7.38,2230.4,23.76,16.313
3/28/2023,16:25:00,3/28/2023 16:25,1.01,0.92,0.448,21.93,7.32,101,103.2,9.91,117.4,0.6,7.44,1594.24,16.93,16.286
3/28/2023,16:30:00,3/28/2023 16:30,1.01,0.8,0.448,21.7,7.24,102.1,104.3,10.02,117.4,0.59,7.47,4206.08,16.57,16.297
3/28/2023,16:35:00,3/28/2023 16:35,1.02,0.76,0.446,22.27,7.43,101.5,103.6,9.97,117.7,0.57,7.46,4195.84,14.06,16.205
3/28/2023,16:40:00,3/28/2023 16:40,1.02,0.96,0.447,21.39,7.14,100.8,103,9.92,117.7,0.65,7.45,2667.52,21.72,16.137
3/28/2023,16:45:00,3/28/2023 16:45,1.02,0.82,0.447,22.4,7.47,101.4,103.6,9.98,118.4,0.61,7.47,4665.6,16.23,16.131
3/28/2023,16:50:00,3/28/2023 16:50,1.03,0.69,0.447,22.94,7.65,103.4,105.5,10.18,118.3,0.51,7.54,7088.64,8.55,16.105
3/28/2023,16:55:00,3/28/2023 16:55,1.03,0.6,0.448,23.25,7.76,103,105.1,10.14,118.6,0.48,7.55,6919.68,8.03,16.092
3/28/2023,17:00:00,3/28/2023 17:00,1.03,0.73,0.449,22.39,7.47,102.7,104.9,10.13,118.5,0.56,7.55,6069.76,14.34,16.012
3/28/2023,17:05:00,3/28/2023 17:05,1.04,0.85,0.449,21.84,7.28,103.1,105.3,10.17,118.1,0.6,7.55,3975.68,16.63,15.997
3/28/2023,17:10:00,3/28/2023 17:10,1.04,0.7,0.449,22.58,7.53,104,106.2,10.26,118.7,0.57,7.58,4286.72,13.32,16
3/28/2023,17:15:00,3/28/2023 17:15,1.05,0.67,0.449,23.02,7.68,103.4,105.5,10.21,118.7,0.53,7.59,5286.4,9.72,15.955
3/28/2023,17:20:00,3/28/2023 17:20,1.05,0.66,0.449,23.3,7.77,103.8,106,10.26,118.8,0.52,7.59,3417.6,10.16,15.939
3/28/2023,17:25:00,3/28/2023 17:25,1.05,0.64,0.452,23.12,7.71,104.1,106.3,10.3,118.8,0.53,7.59,4830.72,9.14,15.894
3/28/2023,17:30:00,3/28/2023 17:30,1.06,0.63,0.453,23.45,7.82,103.4,105.6,10.22,118.9,0.54,7.58,2418.56,7.52,15.893
3/28/2023,17:35:00,3/28/2023 17:35,1.06,0.56,0.452,23.64,7.89,105.5,107.8,10.45,118.9,0.5,7.64,1557.76,5.84,15.85
3/28/2023,17:40:00,3/28/2023 17:40,1.06,0.59,0.454,23.71,7.91,103.2,105.3,10.24,118.9,0.53,7.61,1521.28,5.2,15.726
3/28/2023,17:45:00,3/28/2023 17:45,1.07,0.65,0.455,23.72,7.91,103.8,106,10.31,118.7,0.51,7.64,1521.28,5.34,15.681
3/28/2023,17:50:00,3/28/2023 17:50,1.07,0.52,0.456,23.87,7.96,104.5,106.7,10.39,118.8,0.5,7.66,1437.44,4.56,15.659
3/28/2023,17:55:00,3/28/2023 17:55,1.07,0.6,0.456,23.7,7.91,104.8,107.1,10.42,119,0.49,7.66,1406.08,5.7,15.652
3/28/2023,18:00:00,3/28/2023 18:00,1.08,0.54,0.458,23.77,7.93,103.9,106,10.34,118.9,0.51,7.64,1303.68,5.87,15.578
3/28/2023,18:05:00,3/28/2023 18:05,1.08,0.63,0.458,23.71,7.91,104,106.2,10.37,119,0.55,7.66,1298.24,6.08,15.543
3/28/2023,18:10:00,3/28/2023 18:10,1.08,0.53,0.459,23.9,7.97,104.7,106.9,10.41,119,0.51,7.67,1158.08,5.12,15.63
3/28/2023,18:15:00,3/28/2023 18:15,1.09,0.57,0.459,24.07,8.03,105.2,107.5,10.48,119.1,0.53,7.69,1096,4.49,15.583
3/28/2023,18:20:00,3/28/2023 18:20,1.09,0.52,0.459,24.04,8.02,105.7,107.9,10.53,118.7,0.51,7.72,1063.68,3.72,15.553
3/28/2023,18:25:00,3/28/2023 18:25,1.09,0.53,0.461,24.09,8.04,105.8,108,10.55,119.2,0.48,7.72,985.92,3.75,15.529
3/28/2023,18:30:00,3/28/2023 18:30,1.1,0.58,0.461,24.09,8.03,104.5,106.7,10.43,119.1,0.51,7.71,928.32,4.13,15.462
3/28/2023,18:35:00,3/28/2023 18:35,1.1,0.5,0.459,24.16,8.06,104.8,107,10.46,119.1,0.5,7.72,825.6,3.48,15.459
3/28/2023,18:40:00,3/28/2023 18:40,1.1,0.49,0.46,24.16,8.06,105.4,107.6,10.53,119.1,0.49,7.72,701.12,3.74,15.44
3/28/2023,18:45:00,3/28/2023 18:45,1.11,0.49,0.461,24.32,8.11,106,108.2,10.56,119.3,0.51,7.75,581.12,3.47,15.577
3/28/2023,18:50:00,3/28/2023 18:50,1.11,0.49,0.462,24.26,8.09,105.2,107.4,10.52,119.4,0.51,7.73,507.04,3.6,15.392
3/28/2023,18:55:00,3/28/2023 18:55,1.11,0.5,0.462,24.32,8.11,105.4,107.6,10.53,119.5,0.49,7.73,387.84,3.43,15.409
3/28/2023,19:00:00,3/28/2023 19:00,1.12,0.53,0.463,24.26,8.09,105.9,108.1,10.58,119.1,0.52,7.74,263.28,3.99,15.411
3/28/2023,19:05:00,3/28/2023 19:05,1.12,0.48,0.463,24.37,8.13,106.3,108.5,10.6,119.3,0.48,7.77,167.44,3,15.488
3/28/2023,19:10:00,3/28/2023 19:10,1.13,0.47,0.463,24.39,8.13,105.7,108,10.58,119.3,0.5,7.77,92.6,2.95,15.364
3/28/2023,19:15:00,3/28/2023 19:15,1.13,0.46,0.463,24.45,8.16,106.1,108.3,10.6,119.3,0.48,7.77,43.42,3.2,15.407
3/28/2023,19:20:00,3/28/2023 19:20,1.13,0.57,0.465,23.7,7.91,106.6,108.8,10.64,119.3,0.53,7.78,15.62,8.19,15.454
3/28/2023,19:25:00,3/28/2023 19:25,1.14,0.51,0.465,24.36,8.13,106.6,108.9,10.67,119.4,0.51,7.77,5.05,3.7,15.338
3/28/2023,19:30:00,3/28/2023 19:30,1.14,0.51,0.466,24.45,8.15,106.1,108.4,10.6,119.4,0.51,7.78,1.21,3.48,15.43
3/28/2023,19:35:00,3/28/2023 19:35,1.14,0.51,0.466,24.46,8.16,106.6,108.8,10.65,119.2,0.52,7.79,0,3.1,15.391
3/28/2023,19:40:00,3/28/2023 19:40,1.15,0.58,0.466,23.85,7.96,105.4,107.6,10.54,119.5,0.54,7.78,0,6.19,15.398
3/28/2023,19:45:00,3/28/2023 19:45,1.15,0.49,0.467,24.46,8.16,106.1,108.3,10.65,119.4,0.5,7.77,0,3.11,15.188
3/28/2023,19:50:00,3/28/2023 19:50,1.15,0.55,0.467,24.48,8.16,106,108.3,10.61,119.5,0.53,7.78,0,3.02,15.33
3/28/2023,19:55:00,3/28/2023 19:55,1.16,0.52,0.466,24.54,8.19,107.2,109.4,10.74,119.5,0.53,7.81,0,3.05,15.293
3/28/2023,20:00:00,3/28/2023 20:00,1.16,0.5,0.466,24.59,8.2,107.6,109.9,10.73,119.4,0.49,7.84,0,2.81,15.51
3/28/2023,20:05:00,3/28/2023 20:05,1.16,0.54,0.466,24.56,8.19,107.8,110,10.76,119.3,0.5,7.85,0,2.76,15.437
3/28/2023,20:10:00,3/28/2023 20:10,1.17,0.53,0.466,24.57,8.2,107.4,109.7,10.75,119.5,0.5,7.84,0,2.76,15.358
3/28/2023,20:15:00,3/28/2023 20:15,1.17,0.56,0.466,24.55,8.19,108.2,110.5,10.8,119.5,0.53,7.87,0,2.93,15.465
3/28/2023,20:20:00,3/28/2023 20:20,1.17,0.67,0.466,24.63,8.22,108.8,111.1,10.84,119.5,0.54,7.88,0,2.81,15.539
3/28/2023,20:25:00,3/28/2023 20:25,1.18,0.51,0.467,24.61,8.21,108.8,111.1,10.84,119.4,0.5,7.89,0,2.99,15.514
3/28/2023,20:30:00,3/28/2023 20:30,1.18,0.47,0.468,24.68,8.23,109.1,111.4,10.87,119.5,0.48,7.9,0,2.86,15.547
3/28/2023,20:35:00,3/28/2023 20:35,1.18,0.49,0.469,24.63,8.22,109,111.3,10.87,119.4,0.5,7.9,0,2.95,15.538
3/28/2023,20:40:00,3/28/2023 20:40,1.19,0.52,0.469,24.65,8.22,109.1,111.4,10.89,119.2,0.5,7.9,0,2.82,15.467
3/28/2023,20:45:00,3/28/2023 20:45,1.19,0.49,0.469,24.65,8.22,108.8,111.1,10.85,119.3,0.5,7.89,0,2.74,15.491
3/28/2023,20:50:00,3/28/2023 20:50,1.19,0.52,0.47,24.73,8.25,108.9,111.2,10.87,119.5,0.49,7.9,0,2.7,15.465
3/28/2023,20:55:00,3/28/2023 20:55,1.2,0.58,0.471,24.76,8.26,108.6,110.9,10.86,119.5,0.53,7.89,0,2.75,15.377
3/28/2023,21:00:00,3/28/2023 21:00,1.2,0.59,0.472,24.75,8.26,108.7,111,10.87,119.6,0.49,7.89,0,3.01,15.407
3/28/2023,21:05:00,3/28/2023 21:05,1.2,0.55,0.473,24.7,8.24,108.5,110.8,10.84,119.5,0.49,7.89,0,2.69,15.401
3/28/2023,21:10:00,3/28/2023 21:10,1.21,0.54,0.471,24.72,8.25,108.4,110.7,10.85,119.4,0.51,7.88,0,2.86,15.324
3/28/2023,21:15:00,3/28/2023 21:15,1.21,0.5,0.472,24.78,8.27,108.2,110.5,10.84,119.5,0.51,7.88,0,2.76,15.266
3/28/2023,21:20:00,3/28/2023 21:20,1.22,0.51,0.471,24.73,8.25,108.3,110.6,10.84,119.6,0.53,7.89,0,2.86,15.334
3/28/2023,21:25:00,3/28/2023 21:25,1.22,0.48,0.471,24.73,8.25,108.2,110.4,10.84,119.5,0.51,7.88,0,2.7,15.262
3/28/2023,21:30:00,3/28/2023 21:30,1.22,0.48,0.472,24.7,8.24,108.5,110.8,10.85,119.7,0.51,7.88,0,2.87,15.354
3/28/2023,21:35:00,3/28/2023 21:35,1.23,0.53,0.472,24.73,8.25,108.3,110.6,10.83,119.5,0.51,7.88,0,2.73,15.356
