Date,Time,DateTime,days,Chlorophyll_RFU,Cond_uS_cm,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_uS_cm,TAL_PC_RFU,TDS_mg_L,pH,Temp_C,Light_lux,Turbidity_FNU
3/28/2023,4:55:00,3/28/2023 4:55,0.53,0.44,96.9,0.428,25.26,8.43,96.3,98.3,9.73,0.303,0.06,120.1,0.5,78,7.49,14.89,0,2.31
3/28/2023,5:00:00,3/28/2023 5:00,0.53,0.46,96.8,0.427,24.78,8.26,95.6,97.6,9.66,0.303,0.06,120.1,0.54,78,7.47,14.862,0,2.43
3/28/2023,5:05:00,3/28/2023 5:05,0.54,0.46,96.8,0.428,25.33,8.45,96.1,98.1,9.71,0.304,0.06,120,0.53,78,7.48,14.897,0,2.48
3/28/2023,5:10:00,3/28/2023 5:10,0.54,0.45,96.7,0.428,25.38,8.46,96.6,98.7,9.77,0.304,0.06,119.8,0.49,78,7.49,14.881,0,2.28
3/28/2023,5:15:00,3/28/2023 5:15,0.55,0.48,96.4,0.43,25.44,8.49,97.2,99.3,9.83,0.306,0.06,119.5,0.53,78,7.51,14.864,0,2.49
3/28/2023,5:20:00,3/28/2023 5:20,0.55,0.46,96.2,0.43,25.44,8.49,97.5,99.6,9.87,0.307,0.06,119.5,0.56,78,7.52,14.798,0,2.71
3/28/2023,5:25:00,3/28/2023 5:25,0.55,0.47,95.9,0.429,25.67,8.56,98.2,100.3,9.95,0.305,0.06,119.3,0.53,78,7.53,14.74,0,2.56
3/28/2023,5:30:00,3/28/2023 5:30,0.56,0.49,95.8,0.428,25.78,8.6,99,101.1,10.03,0.303,0.06,119.1,0.54,77,7.55,14.757,0,2.33
3/28/2023,5:35:00,3/28/2023 5:35,0.56,0.46,95.7,0.428,25.92,8.65,99.4,101.5,10.07,0.304,0.06,118.9,0.56,77,7.57,14.763,0,2.61
3/28/2023,5:40:00,3/28/2023 5:40,0.56,0.44,95.6,0.43,25.99,8.67,100.7,102.9,10.2,0.307,0.06,118.7,0.53,77,7.6,14.816,0,2.62
3/28/2023,5:45:00,3/28/2023 5:45,0.57,0.48,95.7,0.432,25.99,8.67,101.6,103.8,10.28,0.31,0.06,118.7,0.55,77,7.62,14.855,0,2.62
3/28/2023,5:50:00,3/28/2023 5:50,0.57,0.46,95.4,0.433,26.17,8.73,101.5,103.6,10.27,0.312,0.06,118.5,0.53,77,7.62,14.795,0,2.36
3/28/2023,5:55:00,3/28/2023 5:55,0.57,0.46,95.3,0.439,26.17,8.73,100.8,102.9,10.21,0.32,0.06,118.5,0.52,77,7.62,14.747,0,2.48
3/28/2023,6:00:00,3/28/2023 6:00,0.58,0.48,95.3,0.441,26.23,8.75,101.4,103.6,10.29,0.322,0.06,118.6,0.55,77,7.63,14.726,0,2.46
3/28/2023,6:05:00,3/28/2023 6:05,0.58,0.49,95.5,0.44,26.08,8.7,100.9,103,10.23,0.321,0.06,118.8,0.54,77,7.61,14.735,0,2.38
3/28/2023,6:10:00,3/28/2023 6:10,0.58,0.52,95.2,0.438,26.18,8.73,99.5,101.6,10.13,0.317,0.06,119,0.57,77,7.59,14.532,0,2.52
3/28/2023,6:15:00,3/28/2023 6:15,0.59,0.54,95.2,0.436,26.23,8.75,99.2,101.2,10.1,0.315,0.06,119.1,0.55,77,7.56,14.515,0,2.69
3/28/2023,6:20:00,3/28/2023 6:20,0.59,0.62,95.3,0.433,26.22,8.75,99.5,101.6,10.12,0.31,0.06,118.9,0.59,77,7.56,14.6,1.01,2.52
3/28/2023,6:25:00,3/28/2023 6:25,0.59,0.49,95.2,0.433,26.27,8.76,99.5,101.6,10.12,0.312,0.06,118.9,0.57,77,7.57,14.585,4.85,3.25
3/28/2023,6:30:00,3/28/2023 6:30,0.6,0.5,95.3,0.432,26.21,8.74,99.9,102,10.15,0.309,0.06,118.9,0.55,77,7.57,14.609,13.17,2.43
3/28/2023,6:35:00,3/28/2023 6:35,0.6,0.49,95.3,0.432,26.22,8.75,99.9,102,10.16,0.309,0.06,118.9,0.53,77,7.58,14.612,32.45,2.51
3/28/2023,6:40:00,3/28/2023 6:40,0.6,0.49,95.2,0.435,26.22,8.75,99.5,101.6,10.12,0.314,0.06,118.9,0.53,77,7.57,14.568,60.06,2.52
3/28/2023,6:45:00,3/28/2023 6:45,0.61,0.51,95,0.432,26.23,8.75,98.5,100.6,10.05,0.309,0.06,119,0.57,77,7.56,14.466,107.16,2.8
3/28/2023,6:50:00,3/28/2023 6:50,0.61,0.48,95.1,0.432,26.29,8.77,99.4,101.5,10.13,0.31,0.06,118.9,0.55,77,7.57,14.507,186,2.54
3/28/2023,6:55:00,3/28/2023 6:55,0.61,0.53,95.3,0.431,26.22,8.74,99.2,101.3,10.1,0.309,0.06,119.1,0.54,77,7.57,14.546,216.96,2.59
3/28/2023,7:00:00,3/28/2023 7:00,0.62,0.54,95.3,0.434,26.12,8.71,99.4,101.5,10.11,0.313,0.06,119,0.55,77,7.57,14.574,266.72,2.59
3/28/2023,7:05:00,3/28/2023 7:05,0.62,0.62,95.1,0.436,26.16,8.73,99.8,101.9,10.15,0.315,0.06,118.9,0.61,77,7.58,14.553,299.84,2.61
3/28/2023,7:10:00,3/28/2023 7:10,0.63,0.53,95.2,0.434,26.2,8.74,100.4,102.5,10.21,0.313,0.06,118.8,0.54,77,7.59,14.588,556,2.96
3/28/2023,7:15:00,3/28/2023 7:15,0.63,0.46,95.2,0.436,26.25,8.75,100.5,102.7,10.22,0.316,0.06,118.8,0.53,77,7.61,14.598,695.04,2.6
3/28/2023,7:20:00,3/28/2023 7:20,0.63,0.46,95,0.435,26.3,8.77,100.5,102.6,10.22,0.313,0.06,118.6,0.54,77,7.6,14.583,836.16,2.69
3/28/2023,7:25:00,3/28/2023 7:25,0.64,0.47,95.3,0.436,26.22,8.74,100.5,102.6,10.21,0.315,0.06,118.8,0.53,77,7.6,14.619,782.72,2.69
3/28/2023,7:30:00,3/28/2023 7:30,0.64,0.56,95,0.435,26.3,8.77,100.5,102.7,10.23,0.314,0.06,118.6,0.58,77,7.6,14.568,683.84,2.76
3/28/2023,7:35:00,3/28/2023 7:35,0.64,0.5,95.1,0.438,26.24,8.75,100.3,102.4,10.2,0.318,0.06,118.7,0.56,77,7.6,14.571,484.48,2.57
3/28/2023,7:40:00,3/28/2023 7:40,0.65,0.5,95,0.437,26.26,8.76,100.4,102.5,10.23,0.317,0.06,118.8,0.57,77,7.61,14.492,711.36,3.2
3/28/2023,7:45:00,3/28/2023 7:45,0.65,0.47,95,0.437,26.29,8.77,100.2,102.3,10.2,0.316,0.06,118.8,0.58,77,7.6,14.535,691.2,2.81
3/28/2023,7:50:00,3/28/2023 7:50,0.65,0.52,95.1,0.435,26.28,8.77,100.2,102.3,10.2,0.314,0.06,118.8,0.56,77,7.6,14.542,1128.32,2.87
3/28/2023,7:55:00,3/28/2023 7:55,0.66,0.62,95.1,0.434,26.3,8.77,100.3,102.4,10.21,0.312,0.06,118.8,0.58,77,7.6,14.545,2728.96,3.04
3/28/2023,8:00:00,3/28/2023 8:00,0.66,0.46,95.2,0.435,26.32,8.78,100.2,102.3,10.2,0.313,0.06,118.8,0.51,77,7.6,14.564,3152.64,2.7
3/28/2023,8:05:00,3/28/2023 8:05,0.66,0.49,94.9,0.434,26.32,8.78,100.3,102.4,10.22,0.312,0.06,118.6,0.55,77,7.6,14.518,3649.28,2.8
3/28/2023,8:10:00,3/28/2023 8:10,0.67,0.6,94.9,0.434,26.29,8.77,100.7,102.8,10.25,0.313,0.06,118.6,0.54,77,7.61,14.55,2741.76,2.61
3/28/2023,8:15:00,3/28/2023 8:15,0.67,0.59,94.8,0.433,26.28,8.77,100,102.1,10.2,0.311,0.06,118.6,0.58,77,7.6,14.468,3325.44,2.69
3/28/2023,8:20:00,3/28/2023 8:20,0.67,0.43,94.8,0.433,26.31,8.78,99.8,101.9,10.18,0.311,0.06,118.7,0.55,77,7.6,14.477,3590.4,2.74
3/28/2023,8:25:00,3/28/2023 8:25,0.68,0.47,95,0.434,26.24,8.75,99.9,102,10.17,0.313,0.06,118.8,0.57,77,7.6,14.54,3549.44,3.38
3/28/2023,8:30:00,3/28/2023 8:30,0.68,0.49,94.9,0.435,26.23,8.75,99.9,102,10.18,0.314,0.06,118.8,0.57,77,7.6,14.478,3238.4,2.88
3/28/2023,8:35:00,3/28/2023 8:35,0.68,0.57,94.9,0.447,25.87,8.63,99.6,101.7,10.16,0.331,0.06,118.8,0.58,77,7.59,14.464,3390.72,4.31
3/28/2023,8:40:00,3/28/2023 8:40,0.69,0.74,95.1,0.436,26.04,8.69,98.9,101,10.08,0.315,0.06,119,0.63,77,7.55,14.492,4331.52,6.68
3/28/2023,8:45:00,3/28/2023 8:45,0.69,0.62,95.1,0.437,26.1,8.71,99.3,101.4,10.11,0.316,0.06,118.9,0.58,77,7.57,14.517,4244.48,4.55
3/28/2023,8:50:00,3/28/2023 8:50,0.69,0.46,95.1,0.437,26.19,8.74,99.3,101.4,10.14,0.317,0.06,119.2,0.54,77,7.57,14.409,3816.96,2.61
3/28/2023,8:55:00,3/28/2023 8:55,0.7,0.47,95.3,0.435,26.19,8.74,99,101,10.1,0.315,0.06,119.3,0.56,78,7.55,14.447,3736.32,2.53
3/28/2023,9:00:00,3/28/2023 9:00,0.7,0.63,95.5,0.434,26.14,8.72,98.7,100.8,10.07,0.313,0.06,119.6,0.56,78,7.54,14.438,3829.76,2.6
3/28/2023,9:05:00,3/28/2023 9:05,0.7,0.52,95.3,0.433,26.16,8.72,98.5,100.6,10.05,0.31,0.06,119.4,0.57,78,7.54,14.453,4405.76,2.68
3/28/2023,9:10:00,3/28/2023 9:10,0.71,0.51,95.4,0.434,26.13,8.71,99.2,101.3,10.12,0.312,0.06,119.5,0.54,78,7.55,14.445,5690.88,2.69
3/28/2023,9:15:00,3/28/2023 9:15,0.71,0.53,95.4,0.435,26.1,8.71,99,101.1,10.1,0.314,0.06,119.4,0.56,78,7.54,14.461,5347.84,2.61
3/28/2023,9:20:00,3/28/2023 9:20,0.72,0.47,95.3,0.435,26.13,8.71,99.2,101.3,10.12,0.314,0.06,119.4,0.57,78,7.55,14.44,5486.08,2.65
3/28/2023,9:25:00,3/28/2023 9:25,0.72,0.53,95.4,0.437,26.12,8.71,98.9,101,10.09,0.317,0.06,119.5,0.59,78,7.55,14.457,5057.28,2.86
3/28/2023,9:30:00,3/28/2023 9:30,0.72,0.51,95.4,0.435,26.05,8.69,99,101.1,10.09,0.314,0.06,119.4,0.6,78,7.55,14.477,5862.4,2.79
3/28/2023,9:35:00,3/28/2023 9:35,0.73,0.49,95.5,0.436,26.09,8.7,99.2,101.3,10.12,0.315,0.06,119.7,0.58,78,7.55,14.432,5972.48,2.62
3/28/2023,9:40:00,3/28/2023 9:40,0.73,0.47,95.6,0.436,26.05,8.69,98.5,100.5,10.04,0.315,0.06,119.7,0.54,78,7.52,14.46,6579.2,2.52
3/28/2023,9:45:00,3/28/2023 9:45,0.73,0.55,95.5,0.435,25.96,8.66,98.4,100.4,10.04,0.314,0.06,119.7,0.59,78,7.52,14.43,11223.04,3.55
3/28/2023,9:50:00,3/28/2023 9:50,0.74,0.52,95.5,0.435,25.89,8.64,98.5,100.6,10.05,0.314,0.06,119.6,0.62,78,7.53,14.453,10721.28,3.52
3/28/2023,9:55:00,3/28/2023 9:55,0.74,0.49,95.5,0.434,25.96,8.66,98.8,100.9,10.08,0.313,0.06,119.6,0.56,78,7.53,14.456,15662.08,2.7
3/28/2023,10:00:00,3/28/2023 10:00,0.74,0.47,95.6,0.437,25.93,8.65,98.9,101,10.07,0.316,0.06,119.5,0.58,78,7.53,14.517,17003.52,2.82
3/28/2023,10:05:00,3/28/2023 10:05,0.75,0.47,95.6,0.438,25.75,8.59,99.1,101.2,10.08,0.318,0.06,119.3,0.54,78,7.54,14.607,13332.48,2.53
3/28/2023,10:10:00,3/28/2023 10:10,0.75,0.42,95.8,0.439,25.8,8.61,99.5,101.6,10.12,0.319,0.06,119.5,0.56,78,7.54,14.612,13440,2.6
3/28/2023,10:15:00,3/28/2023 10:15,0.75,0.45,95.7,0.439,25.78,8.6,99.8,101.9,10.13,0.32,0.06,119.2,0.53,77,7.55,14.666,10017.28,2.61
3/28/2023,10:20:00,3/28/2023 10:20,0.76,0.48,95.7,0.439,25.77,8.6,99.9,102,10.14,0.32,0.06,119.1,0.56,77,7.54,14.7,13245.44,2.59
3/28/2023,10:25:00,3/28/2023 10:25,0.76,0.48,96,0.439,25.7,8.57,100.6,102.7,10.19,0.32,0.06,119.3,0.54,78,7.56,14.761,26880,2.69
3/28/2023,10:30:00,3/28/2023 10:30,0.76,0.48,96,0.439,25.6,8.54,100.7,102.9,10.18,0.319,0.06,118.9,0.5,77,7.58,14.9,21135.36,2.86
3/28/2023,10:35:00,3/28/2023 10:35,0.77,0.49,96.1,0.439,25.57,8.53,100.7,102.8,10.16,0.32,0.06,119,0.55,77,7.56,14.937,12436.48,2.88
3/28/2023,10:40:00,3/28/2023 10:40,0.77,0.47,96.2,0.439,25.55,8.52,100.7,102.8,10.16,0.319,0.06,119,0.54,77,7.57,14.965,9543.68,2.77
3/28/2023,10:45:00,3/28/2023 10:45,0.77,0.44,96.3,0.44,25.57,8.53,101.4,103.6,10.23,0.321,0.06,119.1,0.52,77,7.59,15.005,20136.96,2.73
3/28/2023,10:50:00,3/28/2023 10:50,0.78,0.51,96.4,0.44,25.58,8.53,102.3,104.5,10.3,0.321,0.06,118.9,0.56,77,7.6,15.07,30423.04,2.49
3/28/2023,10:55:00,3/28/2023 10:55,0.78,0.41,96.4,0.439,25.4,8.47,102.8,105,10.34,0.319,0.06,118.7,0.5,77,7.62,15.132,26245.12,2.76
3/28/2023,11:00:00,3/28/2023 11:00,0.78,0.41,96.5,0.438,25.39,8.47,103.5,105.7,10.39,0.319,0.06,118.7,0.53,77,7.65,15.223,24033.28,2.56
3/28/2023,11:05:00,3/28/2023 11:05,0.79,0.4,96.8,0.439,25.33,8.45,103.7,105.9,10.39,0.319,0.06,118.8,0.49,77,7.65,15.318,10314.24,2.59
3/28/2023,11:10:00,3/28/2023 11:10,0.79,0.43,97,0.438,25.32,8.44,104.2,106.4,10.42,0.318,0.06,118.8,0.5,77,7.65,15.388,9991.68,2.82
3/28/2023,11:15:00,3/28/2023 11:15,0.8,0.44,96.9,0.438,25.22,8.41,104.6,106.8,10.45,0.317,0.06,118.6,0.51,77,7.67,15.439,26890.24,2.59
3/28/2023,11:20:00,3/28/2023 11:20,0.8,0.46,97.3,0.44,25.21,8.41,104.7,107,10.45,0.32,0.06,118.9,0.51,77,7.67,15.49,28590.08,2.44
3/28/2023,11:25:00,3/28/2023 11:25,0.8,0.37,97.4,0.439,25.08,8.37,104.9,107.1,10.43,0.319,0.06,118.6,0.48,77,7.66,15.634,23848.96,2.44
3/28/2023,11:30:00,3/28/2023 11:30,0.81,0.39,97.5,0.436,25.12,8.38,105.3,107.6,10.46,0.315,0.06,118.6,0.49,77,7.67,15.699,25221.12,2.81
3/28/2023,11:35:00,3/28/2023 11:35,0.81,0.36,97.9,0.438,25.19,8.4,106.2,108.4,10.54,0.318,0.06,119,0.49,77,7.67,15.729,19164.16,2.49
3/28/2023,11:40:00,3/28/2023 11:40,0.81,0.44,98.7,0.437,25.17,8.4,106.4,108.7,10.49,0.317,0.06,119,0.53,77,7.67,16.072,30627.84,2.6
3/28/2023,11:45:00,3/28/2023 11:45,0.82,0.41,97.9,0.438,24.98,8.33,106.6,108.8,10.53,0.318,0.06,118.3,0.46,77,7.69,15.947,30371.84,2.54
3/28/2023,11:50:00,3/28/2023 11:50,0.82,0.43,98.8,0.439,25.02,8.35,107.8,110.1,10.6,0.319,0.06,118.7,0.49,77,7.71,16.193,14187.52,2.96
3/28/2023,11:55:00,3/28/2023 11:55,0.82,0.4,98.8,0.44,24.97,8.33,107.5,109.8,10.57,0.32,0.06,118.7,0.45,77,7.69,16.2,15856.64,3.19
3/28/2023,12:00:00,3/28/2023 12:00,0.83,0.49,98.3,0.44,25.03,8.35,107.2,109.4,10.54,0.32,0.06,118.2,0.49,77,7.69,16.168,26593.28,2.69
3/28/2023,12:05:00,3/28/2023 12:05,0.83,0.46,98.4,0.439,25,8.34,107.2,109.4,10.53,0.32,0.06,118.2,0.46,77,7.69,16.193,31989.76,3.27
3/28/2023,12:10:00,3/28/2023 12:10,0.83,0.41,98.4,0.438,24.93,8.32,107.1,109.4,10.52,0.319,0.06,118.2,0.45,77,7.67,16.248,30023.68,3.23
3/28/2023,12:15:00,3/28/2023 12:15,0.84,0.49,98.8,0.438,24.89,8.3,107,109.2,10.47,0.318,0.06,118.3,0.48,77,7.65,16.379,24995.84,4.01
3/28/2023,12:20:00,3/28/2023 12:20,0.84,0.43,98.4,0.44,24.86,8.29,107.6,109.9,10.56,0.321,0.06,118.1,0.46,77,7.68,16.289,20490.24,2.87
3/28/2023,12:25:00,3/28/2023 12:25,0.84,0.47,98.8,0.439,24.82,8.28,106.7,109,10.43,0.32,0.06,118.1,0.47,77,7.63,16.448,17346.56,3.78
3/28/2023,12:30:00,3/28/2023 12:30,0.85,0.44,99,0.438,24.77,8.26,107.4,109.7,10.48,0.319,0.06,118.1,0.47,77,7.66,16.559,22097.92,3.5
3/28/2023,12:35:00,3/28/2023 12:35,0.85,0.45,98.9,0.439,24.8,8.27,107.5,109.7,10.49,0.319,0.06,118,0.43,77,7.65,16.519,21360.64,3.03
3/28/2023,12:40:00,3/28/2023 12:40,0.85,0.48,98.9,0.44,24.79,8.27,107.8,110.1,10.52,0.32,0.06,118,0.44,77,7.67,16.529,20188.16,3.12
3/28/2023,12:45:00,3/28/2023 12:45,0.86,0.44,99.1,0.439,24.78,8.26,109.2,111.5,10.67,0.319,0.06,118.3,0.45,77,7.71,16.489,21913.6,2.97
3/28/2023,12:50:00,3/28/2023 12:50,0.86,0.47,99.2,0.44,24.78,8.27,110.4,112.7,10.76,0.32,0.06,118.2,0.45,77,7.73,16.577,19717.12,2.78
3/28/2023,12:55:00,3/28/2023 12:55,0.86,0.39,99.1,0.441,24.73,8.25,108.2,110.5,10.55,0.322,0.06,118,0.44,77,7.69,16.6,17167.36,2.59
3/28/2023,13:00:00,3/28/2023 13:00,0.87,0.43,99.5,0.439,24.79,8.27,107.8,110.1,10.47,0.32,0.06,118.1,0.43,77,7.64,16.766,20638.72,3.15
3/28/2023,13:05:00,3/28/2023 13:05,0.87,0.51,99.5,0.44,24.37,8.13,107.8,110,10.47,0.32,0.06,118.1,0.43,77,7.63,16.751,16076.8,4.94
3/28/2023,13:10:00,3/28/2023 13:10,0.88,0.65,99.5,0.442,24.23,8.08,106.7,108.9,10.35,0.323,0.06,118,0.5,77,7.6,16.793,15488,5.67
3/28/2023,13:15:00,3/28/2023 13:15,0.88,0.53,99.7,0.441,24.3,8.1,106.9,109.1,10.36,0.323,0.06,118,0.44,77,7.59,16.86,10741.76,6.16
3/28/2023,13:20:00,3/28/2023 13:20,0.88,0.47,99.4,0.442,24.33,8.12,107.7,110,10.47,0.324,0.06,118.2,0.46,77,7.65,16.684,10803.2,4.56
3/28/2023,13:25:00,3/28/2023 13:25,0.89,0.77,99.5,0.441,23.34,7.79,104.3,106.5,10.12,0.322,0.06,118,0.55,77,7.54,16.817,12646.4,12.79
3/28/2023,13:30:00,3/28/2023 13:30,0.89,0.75,99.5,0.442,23.08,7.7,105.6,107.8,10.25,0.324,0.06,118,0.57,77,7.56,16.776,11371.52,15.86
3/28/2023,13:35:00,3/28/2023 13:35,0.89,0.86,99.3,0.443,22.31,7.44,105,107.2,10.19,0.325,0.06,117.8,0.6,77,7.56,16.78,11770.88,18.97
3/28/2023,13:40:00,3/28/2023 13:40,0.9,1.08,99.4,0.445,22.2,7.41,101.8,103.9,9.85,0.327,0.06,117.6,0.66,76,7.47,16.908,6223.36,21.18
3/28/2023,13:45:00,3/28/2023 13:45,0.9,0.62,99.6,0.444,23.79,7.94,103.1,105.2,9.99,0.327,0.06,118,0.5,77,7.5,16.839,7150.08,7.93
3/28/2023,13:50:00,3/28/2023 13:50,0.9,0.75,99.5,0.445,23.14,7.72,103.5,105.6,10.01,0.327,0.06,117.6,0.53,76,7.51,16.948,7836.16,10.06
3/28/2023,13:55:00,3/28/2023 13:55,0.91,0.97,99.4,0.446,21.97,7.33,103.7,105.9,10.04,0.329,0.06,117.5,0.59,76,7.49,16.934,8373.76,17.74
3/28/2023,14:00:00,3/28/2023 14:00,0.91,0.83,99.4,0.446,22.63,7.55,103.3,105.5,10,0.33,0.06,117.6,0.53,76,7.47,16.924,3111.68,16.02
3/28/2023,14:05:00,3/28/2023 14:05,0.91,0.7,99.5,0.446,23.13,7.72,105.5,107.7,10.21,0.33,0.06,117.7,0.48,77,7.53,16.905,11125.76,9.03
3/28/2023,14:10:00,3/28/2023 14:10,0.92,0.92,99.4,0.446,22.49,7.5,105.5,107.7,10.2,0.329,0.05,117.5,0.56,76,7.54,16.947,9466.88,14.87
3/28/2023,14:15:00,3/28/2023 14:15,0.92,1.06,99.2,0.446,21.13,7.05,103.9,106.1,10.05,0.33,0.05,117.3,0.68,76,7.48,16.948,7116.8,25.31
3/28/2023,14:20:00,3/28/2023 14:20,0.92,1.05,99.2,0.447,22.58,7.53,103.8,105.9,10.06,0.33,0.06,117.6,0.62,76,7.5,16.829,11223.04,21.95
3/28/2023,14:25:00,3/28/2023 14:25,0.93,0.74,99.1,0.448,22.49,7.5,105.9,108.1,10.28,0.332,0.06,117.5,0.56,76,7.55,16.797,11197.44,13.25
3/28/2023,14:30:00,3/28/2023 14:30,0.93,0.94,98.9,0.447,22.06,7.36,103.3,105.4,10.02,0.331,0.05,117.3,0.63,76,7.47,16.819,10675.2,19.03
3/28/2023,14:35:00,3/28/2023 14:35,0.93,1.2,98.7,0.447,20.95,6.99,99.4,101.5,9.63,0.33,0.05,116.9,0.66,76,7.37,16.875,8153.6,30.38
3/28/2023,14:40:00,3/28/2023 14:40,0.94,1.08,98.7,0.449,21.37,7.13,99.6,101.7,9.63,0.333,0.05,116.6,0.64,76,7.37,16.958,8314.88,19.38
3/28/2023,14:45:00,3/28/2023 14:45,0.94,0.9,98.8,0.448,21.86,7.29,100.9,103.1,9.77,0.332,0.05,116.8,0.61,76,7.4,16.929,8962.56,16.6
3/28/2023,14:50:00,3/28/2023 14:50,0.94,1.03,98.8,0.448,21.05,7.02,100.9,103.1,9.76,0.332,0.05,116.7,0.64,76,7.4,16.96,8908.8,23.21
3/28/2023,14:55:00,3/28/2023 14:55,0.95,1.32,98.8,0.447,19.66,6.56,102.8,105,9.94,0.331,0.05,116.6,0.75,76,7.43,16.991,5017.6,33.99
3/28/2023,15:00:00,3/28/2023 15:00,0.95,1.3,98.6,0.448,19.39,6.47,101.6,103.7,9.81,0.332,0.05,116.4,0.77,76,7.41,17.006,2275.84,38.83
3/28/2023,15:05:00,3/28/2023 15:05,0.95,1.17,98.5,0.448,20.56,6.86,101.8,104,9.86,0.333,0.05,116.5,0.69,76,7.42,16.909,7226.88,23.33
3/28/2023,15:10:00,3/28/2023 15:10,0.96,1.28,98.4,0.448,20.75,6.92,101.5,103.6,9.83,0.331,0.05,116.5,0.83,76,7.4,16.899,5440,26.88
3/28/2023,15:15:00,3/28/2023 15:15,0.96,1.02,98.6,0.447,21.78,7.26,104.5,106.7,10.14,0.331,0.05,116.9,0.61,76,7.49,16.807,1361.92,17.03
3/28/2023,15:20:00,3/28/2023 15:20,0.97,1.04,98.1,0.447,20.97,6.99,103.1,105.3,10.01,0.33,0.05,116.4,0.65,76,7.44,16.765,4509.44,20.94
3/28/2023,15:25:00,3/28/2023 15:25,0.97,0.64,98.9,0.447,23.38,7.8,107.6,109.8,10.47,0.33,0.06,117.7,0.49,77,7.6,16.638,6305.28,7.57
3/28/2023,15:30:00,3/28/2023 15:30,0.97,0.79,98.4,0.447,22.51,7.51,104.6,106.8,10.19,0.33,0.05,117.1,0.57,76,7.52,16.627,5201.92,13.62
3/28/2023,15:35:00,3/28/2023 15:35,0.98,0.99,97.8,0.448,21.42,7.15,97.6,99.7,9.51,0.332,0.05,116.4,0.63,76,7.34,16.617,2334.08,20.49
3/28/2023,15:40:00,3/28/2023 15:40,0.98,0.87,98.1,0.447,22.27,7.43,103.1,105.3,10.06,0.331,0.05,117,0.56,76,7.49,16.546,2113.92,14.28
3/28/2023,15:45:00,3/28/2023 15:45,0.98,0.74,98.5,0.447,22.78,7.6,104,106.2,10.16,0.33,0.06,117.5,0.56,76,7.48,16.511,5214.72,12.56
3/28/2023,15:50:00,3/28/2023 15:50,0.99,0.77,98.1,0.446,22.43,7.48,100.9,103,9.85,0.329,0.05,117.1,0.57,76,7.4,16.494,4471.04,14.56
3/28/2023,15:55:00,3/28/2023 15:55,0.99,1.13,98,0.447,20.11,6.71,102.4,104.6,10.01,0.33,0.05,117.1,0.76,76,7.46,16.457,1747.2,36.05
3/28/2023,16:00:00,3/28/2023 16:00,0.99,1.07,98.2,0.446,21.07,7.03,102.4,104.6,10,0.329,0.05,117.3,0.68,76,7.45,16.493,7027.2,25.93
3/28/2023,16:05:00,3/28/2023 16:05,1,1.06,98.3,0.448,20.92,6.98,104.2,106.4,10.19,0.332,0.06,117.5,0.67,76,7.51,16.449,5568,28.36
3/28/2023,16:10:00,3/28/2023 16:10,1,1.01,98,0.447,21.1,7.04,102.7,104.8,10.04,0.331,0.05,117.2,0.63,76,7.47,16.428,8125.44,19.85
3/28/2023,16:15:00,3/28/2023 16:15,1,0.82,98.1,0.446,22.31,7.44,101.8,104,9.97,0.33,0.06,117.5,0.55,76,7.45,16.339,6638.08,13.3
3/28/2023,16:20:00,3/28/2023 16:20,1.01,0.95,97.5,0.447,20.93,6.98,99.1,101.2,9.72,0.331,0.05,116.9,0.66,76,7.38,16.313,2230.4,23.76
3/28/2023,16:25:00,3/28/2023 16:25,1.01,0.92,97.9,0.448,21.93,7.32,101,103.2,9.91,0.333,0.06,117.4,0.6,76,7.44,16.286,1594.24,16.93
3/28/2023,16:30:00,3/28/2023 16:30,1.01,0.8,97.9,0.448,21.7,7.24,102.1,104.3,10.02,0.332,0.05,117.4,0.59,76,7.47,16.297,4206.08,16.57
3/28/2023,16:35:00,3/28/2023 16:35,1.02,0.76,97.9,0.446,22.27,7.43,101.5,103.6,9.97,0.33,0.06,117.7,0.57,77,7.46,16.205,4195.84,14.06
3/28/2023,16:40:00,3/28/2023 16:40,1.02,0.96,97.8,0.447,21.39,7.14,100.8,103,9.92,0.33,0.06,117.7,0.65,77,7.45,16.137,2667.52,21.72
3/28/2023,16:45:00,3/28/2023 16:45,1.02,0.82,98.3,0.447,22.4,7.47,101.4,103.6,9.98,0.331,0.06,118.4,0.61,77,7.47,16.131,4665.6,16.23
3/28/2023,16:50:00,3/28/2023 16:50,1.03,0.69,98.2,0.447,22.94,7.65,103.4,105.5,10.18,0.331,0.06,118.3,0.51,77,7.54,16.105,7088.64,8.55
3/28/2023,16:55:00,3/28/2023 16:55,1.03,0.6,98.4,0.448,23.25,7.76,103,105.1,10.14,0.333,0.06,118.6,0.48,77,7.55,16.092,6919.68,8.03
3/28/2023,17:00:00,3/28/2023 17:00,1.03,0.73,98.1,0.449,22.39,7.47,102.7,104.9,10.13,0.333,0.06,118.5,0.56,77,7.55,16.012,6069.76,14.34
3/28/2023,17:05:00,3/28/2023 17:05,1.04,0.85,97.8,0.449,21.84,7.28,103.1,105.3,10.17,0.333,0.06,118.1,0.6,77,7.55,15.997,3975.68,16.63
