datetime,Temp_C,SpC,pH,DO
2021/03/17 07:00:00,16.3,529,8.3,8.7
2021/03/17 07:30:00,16,534,8.2,8.5
2021/03/17 08:00:00,16,535,8.2,8.2
2021/03/17 08:30:00,16.1,534,8.2,8
2021/03/17 09:00:00,16,534,8.2,7.8
2021/03/17 09:30:00,16.1,534,8.2,7.7
2021/03/17 10:00:00,16.1,537,8.2,7.6
2021/03/17 10:30:00,16,539,8.2,7.4
2021/03/17 11:00:00,16,538,8.2,7.5
2021/03/17 11:30:00,16,538,8.1,7.5
2021/03/17 12:00:00,15.9,536,8.1,7.5
2021/03/17 12:30:00,15.9,539,8.1,7.5
2021/03/17 13:00:00,15.8,541,8.1,7.4
2021/03/17 13:30:00,15.8,541,8.1,7.5
2021/03/17 14:00:00,15.7,544,8,7.6
2021/03/17 14:30:00,15.6,545,8,7.8
2021/03/17 15:00:00,15.6,545,8,8.1
2021/03/17 15:30:00,15.4,517,8.1,8.5
2021/03/17 16:00:00,15.4,489,8.1,8.9
2021/03/17 16:30:00,15.4,498,8.1,8.9
2021/03/17 17:00:00,15.4,507,8.1,9
2021/03/17 17:30:00,15.5,497,8.1,9.2
2021/03/17 18:00:00,15.6,470,8.1,9.4
2021/03/17 18:30:00,15.8,452,8.1,9.6
2021/03/17 19:00:00,15.9,445,8.2,9.4
2021/03/17 19:30:00,16,449,8.2,9.3
2021/03/17 20:00:00,16,435,8.2,9.2
2021/03/17 20:30:00,16,406,8.1,9
2021/03/17 21:00:00,16,389,8.1,9
2021/03/17 21:30:00,16,386,8.1,8.8
2021/03/17 22:00:00,15.9,381,8,8.7
2021/03/17 22:30:00,15.8,370,8,8.6
2021/03/17 23:00:00,15.8,365,7.9,8.6
2021/03/17 23:30:00,15.8,355,7.9,8.7
2021/03/18 00:00:00,15.7,344,7.9,8.8
2021/03/18 00:30:00,15.7,318,7.9,8.8
2021/03/18 01:00:00,15.6,307,7.8,8.8
2021/03/18 01:30:00,15.6,324,7.8,8.8
2021/03/18 02:00:00,15.5,308,7.8,8.8
2021/03/18 02:30:00,15.5,297,7.8,8.8
2021/03/18 03:00:00,15.5,312,7.8,8.8
2021/03/18 03:30:00,15.4,317,7.8,8.8
2021/03/18 04:00:00,15.4,295,7.8,8.8
2021/03/18 04:30:00,15.2,313,7.8,8.9
2021/03/18 05:00:00,15,297,7.8,8.9
2021/03/18 05:30:00,15,282,7.8,9
2021/03/18 06:00:00,15,259,7.8,9
2021/03/18 06:30:00,15,225,7.7,9
2021/03/18 07:00:00,14.9,210,7.7,9
2021/03/18 07:30:00,14.9,209,7.7,9
2021/03/18 08:00:00,14.9,214,7.7,9
2021/03/18 08:30:00,14.8,223,7.7,9
2021/03/18 09:00:00,14.8,233,7.7,9.1
2021/03/18 09:30:00,14.8,242,7.7,9.1
2021/03/18 10:00:00,14.8,251,7.7,9.1
2021/03/18 10:30:00,14.8,261,7.7,9.1
2021/03/18 11:00:00,14.8,270,7.7,9.1
2021/03/18 11:30:00,14.8,280,7.7,9.2
2021/03/18 12:00:00,14.8,288,7.8,9.2
2021/03/18 12:30:00,14.8,297,7.8,9.2
2021/03/18 13:00:00,14.8,305,7.8,9.2
2021/03/18 13:30:00,14.8,313,7.8,9.2
2021/03/18 14:00:00,14.7,322,7.8,9.3
2021/03/18 14:30:00,14.7,330,7.8,9.3
2021/03/18 15:00:00,14.7,338,7.8,9.3
2021/03/18 15:30:00,14.7,345,7.8,9.3
2021/03/18 16:00:00,14.6,352,7.9,9.4
2021/03/18 16:30:00,14.6,359,7.9,9.4
2021/03/18 17:00:00,14.5,364,7.9,9.4
2021/03/18 17:30:00,14.5,370,7.9,9.4
2021/03/18 18:00:00,14.4,376,7.9,9.4
2021/03/18 18:30:00,14.4,380,7.9,9.4
2021/03/18 19:00:00,14.3,384,7.9,9.4
2021/03/18 19:30:00,14.3,388,7.9,9.4
2021/03/18 20:00:00,14.2,392,7.9,9.4
2021/03/18 20:30:00,14.1,397,7.9,9.5
2021/03/18 21:00:00,14,400,7.9,9.5
2021/03/18 21:30:00,14,405,7.9,9.4
2021/03/18 22:00:00,13.9,409,8,9.5
2021/03/18 22:30:00,13.8,413,8,9.5
2021/03/18 23:00:00,13.8,417,8,9.5
2021/03/18 23:30:00,13.7,421,8,9.5
2021/03/19 00:00:00,13.6,424,8,9.5
2021/03/19 00:30:00,13.6,427,8,9.5
2021/03/19 01:00:00,13.5,430,8,9.5
2021/03/19 01:30:00,13.4,433,8,9.5
2021/03/19 02:00:00,13.4,436,8,9.6
2021/03/19 02:30:00,13.3,439,8,9.5
2021/03/19 03:00:00,13.2,442,8,9.6
2021/03/19 03:30:00,13.2,445,8,9.6
2021/03/19 04:00:00,13.1,447,8,9.6
2021/03/19 04:30:00,13.1,450,8,9.6
2021/03/19 05:00:00,13,452,8,9.6
2021/03/19 05:30:00,13,454,8,9.6
2021/03/19 06:00:00,12.9,456,8,9.6
2021/03/19 06:30:00,12.8,458,8,9.7
2021/03/19 07:00:00,12.8,460,8,9.7
2021/03/19 07:30:00,12.7,462,8,9.7
2021/03/19 08:00:00,12.6,464,8,9.7
2021/03/19 08:30:00,12.6,466,8,9.7
2021/03/19 09:00:00,12.5,467,8,9.8
2021/03/19 09:30:00,12.5,469,8,9.8
2021/03/19 10:00:00,12.4,472,8,9.8
2021/03/19 10:30:00,12.4,474,8,9.8
2021/03/19 11:00:00,12.3,475,8,9.8
2021/03/19 11:30:00,12.2,476,8,9.9
2021/03/19 12:00:00,12.2,478,8,10
2021/03/19 12:30:00,12.2,479,8,10
2021/03/19 13:00:00,12.2,481,8,10.1
2021/03/19 13:30:00,12.2,482,8,10.2
2021/03/19 14:00:00,12.2,484,8.1,10.3
2021/03/19 14:30:00,12.2,485,8.1,10.4
2021/03/19 15:00:00,12.2,486,8.1,10.6
2021/03/19 15:30:00,12.2,486,8.1,10.7
2021/03/19 16:00:00,12.2,487,8.1,10.9
2021/03/19 16:30:00,12.3,488,8.1,11
2021/03/19 17:00:00,12.3,489,8.1,11.1
2021/03/19 17:30:00,12.4,490,8.2,11.2
2021/03/19 18:00:00,12.5,491,8.2,11.4
2021/03/19 18:30:00,12.5,492,8.2,11.4
2021/03/19 19:00:00,12.6,492,8.2,11.5
2021/03/19 19:30:00,12.6,493,8.2,11.5
2021/03/19 20:00:00,12.6,493,8.2,11.5
2021/03/19 20:30:00,12.6,494,8.2,11.4
2021/03/19 21:00:00,12.5,495,8.2,11.3
2021/03/19 21:30:00,12.4,496,8.2,11.2
2021/03/19 22:00:00,12.3,497,8.2,11.1
2021/03/19 22:30:00,12.2,498,8.2,10.9
2021/03/19 23:00:00,12.1,500,8.2,10.8
2021/03/19 23:30:00,12,501,8.2,10.6
2021/03/20 00:00:00,12,501,8.2,10.5
2021/03/20 00:30:00,11.8,503,8.2,10.4
2021/03/20 01:00:00,11.8,503,8.2,10.4
2021/03/20 01:30:00,11.7,504,8.2,10.3
2021/03/20 02:00:00,11.6,505,8.1,10.3
2021/03/20 02:30:00,11.5,506,8.1,10.3
2021/03/20 03:00:00,11.5,507,8.1,10.2
2021/03/20 03:30:00,11.4,508,8.1,10.2
2021/03/20 04:00:00,11.3,508,8.1,10.2
2021/03/20 04:30:00,11.2,509,8.1,10.2
2021/03/20 05:00:00,11.2,510,8.1,10.2
2021/03/20 05:30:00,11.1,510,8.1,10.2
2021/03/20 06:00:00,11.1,512,8.1,10.2
2021/03/20 06:30:00,11,512,8.1,10.2
2021/03/20 07:00:00,11,513,8.1,10.3
2021/03/20 07:30:00,10.9,513,8.1,10.3
2021/03/20 08:00:00,10.9,514,8.1,10.3
2021/03/20 08:30:00,10.8,514,8.1,10.3
2021/03/20 09:00:00,10.8,514,8.1,10.3
2021/03/20 09:30:00,10.8,515,8.1,10.4
2021/03/20 10:00:00,10.8,516,8.1,10.3
2021/03/20 10:30:00,10.9,516,8.1,10.4
2021/03/20 11:00:00,10.9,517,8.1,10.4
2021/03/20 11:30:00,11,518,8.1,10.5
2021/03/20 12:00:00,11,518,8.1,10.6
2021/03/20 12:30:00,11.1,519,8.1,10.7
2021/03/20 13:00:00,11.2,519,8.1,10.9
2021/03/20 13:30:00,11.3,519,8.1,11.1
2021/03/20 14:00:00,11.5,519,8.2,11.4
2021/03/20 14:30:00,11.8,518,8.2,11.8
2021/03/20 15:00:00,12.1,518,8.2,12
2021/03/20 15:30:00,12.4,518,8.3,12.2
2021/03/20 16:00:00,12.7,518,8.3,12.3
2021/03/20 16:30:00,13,518,8.3,12.4
2021/03/20 17:00:00,13.3,517,8.3,12.4
2021/03/20 17:30:00,13.5,517,8.3,12.4
2021/03/20 18:00:00,13.7,517,8.3,12.4
2021/03/20 18:30:00,13.8,517,8.3,12.4
2021/03/20 19:00:00,13.9,517,8.3,12.4
2021/03/20 19:30:00,14,517,8.3,12.3
2021/03/20 20:00:00,14.1,516,8.3,12.2
2021/03/20 20:30:00,14.2,515,8.4,12.2
2021/03/20 21:00:00,14.2,515,8.4,12
2021/03/20 21:30:00,14.2,515,8.3,11.9
2021/03/20 22:00:00,14.1,516,8.3,11.7
2021/03/20 22:30:00,14.1,516,8.3,11.5
2021/03/20 23:00:00,14,518,8.3,NA
2021/03/20 23:30:00,13.9,519,8.3,11
2021/03/21 00:00:00,13.8,520,8.3,10.7
2021/03/21 00:30:00,13.7,521,8.3,10.5
2021/03/21 01:00:00,13.5,522,8.3,10.2
2021/03/21 01:30:00,13.4,522,8.2,10.1
2021/03/21 02:00:00,13.3,524,8.2,10
2021/03/21 02:30:00,13.2,525,8.2,9.9
2021/03/21 03:00:00,13,526,8.2,9.8
2021/03/21 03:30:00,12.9,527,8.2,9.8
2021/03/21 04:00:00,12.8,527,8.2,9.8
2021/03/21 04:30:00,12.7,528,8.2,9.8
2021/03/21 05:00:00,12.6,528,8.2,9.8
2021/03/21 05:30:00,12.4,529,8.2,9.8
2021/03/21 06:00:00,12.3,529,8.2,9.7
2021/03/21 06:30:00,12.2,530,8.1,9.8
2021/03/21 07:00:00,12.1,530,8.1,9.7
2021/03/21 07:30:00,12,531,8.1,9.8
2021/03/21 08:00:00,12,531,8.1,9.8
2021/03/21 08:30:00,11.9,532,8.1,9.8
2021/03/21 09:00:00,11.8,532,8.1,9.8
2021/03/21 09:30:00,11.8,532,8.1,9.8
2021/03/21 10:00:00,11.7,533,8.1,9.8
2021/03/21 10:30:00,11.7,533,8.1,9.8
2021/03/21 11:00:00,11.7,533,8.1,9.8
2021/03/21 11:30:00,11.6,533,8.1,9.9
2021/03/21 12:00:00,11.6,533,8.1,9.9
2021/03/21 12:30:00,11.6,533,8.1,10
2021/03/21 13:00:00,11.6,533,8.1,10
2021/03/21 13:30:00,11.9,534,8.1,10.3
2021/03/21 14:00:00,12,534,8.2,10.8
2021/03/21 14:30:00,12.1,534,8.2,11
2021/03/21 15:00:00,12.2,533,8.2,11.3
2021/03/21 15:30:00,12.5,533,8.2,11.7
2021/03/21 16:00:00,12.7,533,8.2,11.9
2021/03/21 16:30:00,13.1,531,8.3,12.3
2021/03/21 17:00:00,13.4,530,8.3,12.6
2021/03/21 17:30:00,13.7,530,8.3,12.7
2021/03/21 18:00:00,13.9,529,8.4,12.8
2021/03/21 18:30:00,14.1,528,8.4,12.9
2021/03/21 19:00:00,14.4,528,8.4,12.9
2021/03/21 19:30:00,14.5,527,8.4,12.9
2021/03/21 20:00:00,14.7,526,8.4,12.9
2021/03/21 20:30:00,14.8,526,8.4,12.8
2021/03/21 21:00:00,14.8,525,8.4,12.6
2021/03/21 21:30:00,14.9,524,8.4,12.5
2021/03/21 22:00:00,14.9,524,8.4,12.3
2021/03/21 22:30:00,14.9,524,8.4,12.1
2021/03/21 23:00:00,14.9,524,8.4,11.9
2021/03/21 23:30:00,14.8,524,8.4,11.6
2021/03/22 00:00:00,14.8,525,8.4,11.3
2021/03/22 00:30:00,14.7,525,8.4,10.9
2021/03/22 01:00:00,14.7,526,8.4,10.6
2021/03/22 01:30:00,14.6,527,8.3,10.3
2021/03/22 02:00:00,14.5,528,8.3,10
2021/03/22 02:30:00,14.4,529,8.3,9.8
2021/03/22 03:00:00,14.3,530,8.3,9.6
2021/03/22 03:30:00,14.2,531,8.2,9.5
2021/03/22 04:00:00,14.2,531,8.2,9.4
2021/03/22 04:30:00,14,532,8.2,9.4
2021/03/22 05:00:00,13.9,532,8.2,9.3
2021/03/22 05:30:00,13.8,533,8.2,9.3
2021/03/22 06:00:00,13.7,533,8.2,9.3
2021/03/22 06:30:00,13.6,534,8.2,9.3
2021/03/22 07:00:00,13.5,534,8.2,9.3
2021/03/22 07:30:00,13.4,534,8.2,9.3
2021/03/22 08:00:00,13.3,535,8.1,9.3
2021/03/22 08:30:00,13.2,536,8.1,9.3
2021/03/22 09:00:00,13.2,536,8.1,9.2
2021/03/22 09:30:00,13.1,536,8.1,9.3
2021/03/22 10:00:00,13.1,537,8.1,9.3
2021/03/22 10:30:00,13.1,537,8.1,9.2
2021/03/22 11:00:00,13.1,537,8.1,9.2
2021/03/22 11:30:00,13.2,537,8.1,9.4
2021/03/22 12:00:00,13.3,537,8.1,9.5
2021/03/22 12:30:00,13.4,537,8.1,9.5
2021/03/22 13:00:00,13.1,538,8.1,9.4
2021/03/22 13:30:00,13.3,538,8.1,9.5
2021/03/22 14:00:00,13.4,538,8.1,9.7
2021/03/22 14:30:00,13.3,538,8.1,10
2021/03/22 15:00:00,13.6,537,8.2,10.3
2021/03/22 15:30:00,13.6,537,8.2,10.6
2021/03/22 16:00:00,13.7,536,8.2,11
2021/03/22 16:30:00,14.1,535,8.3,11.8
2021/03/22 17:00:00,14.4,533,8.3,12.4
2021/03/22 17:30:00,14.5,533,8.4,12.6
2021/03/22 18:00:00,14.6,533,8.4,12.8
2021/03/22 18:30:00,14.6,532,8.4,12.7
2021/03/22 19:00:00,14.3,535,8.4,12.6
2021/03/22 19:30:00,14.4,535,8.4,12.9
2021/03/22 20:00:00,14.4,536,8.4,13
2021/03/22 20:30:00,15,531,8.4,12.9
2021/03/22 21:00:00,15.3,528,8.4,12.9
2021/03/22 21:30:00,15.3,527,8.4,12.7
2021/03/22 22:00:00,15.4,528,8.4,12.8
2021/03/22 22:30:00,15.5,527,8.4,12.9
2021/03/22 23:00:00,15.5,527,8.5,12.7
2021/03/22 23:30:00,15.4,528,8.4,12.5
2021/03/23 00:00:00,15.5,527,8.5,12.4
2021/03/23 00:30:00,15.4,527,8.5,12.1
2021/03/23 01:00:00,15.4,527,8.5,11.8
2021/03/23 01:30:00,15.3,526,8.4,11.4
2021/03/23 02:00:00,15.3,526,8.4,11
2021/03/23 02:30:00,15.2,527,8.4,10.5
2021/03/23 03:00:00,15.2,528,8.4,10.2
2021/03/23 03:30:00,15.1,530,8.4,9.9
2021/03/23 04:00:00,15,531,8.4,9.7
2021/03/23 04:30:00,15,532,8.3,9.5
2021/03/23 05:00:00,14.9,533,8.3,9.3
2021/03/23 05:30:00,14.8,534,8.3,9.1
2021/03/23 06:00:00,14.8,534,8.2,9.1
2021/03/23 06:30:00,14.7,535,8.2,9
2021/03/23 07:00:00,14.6,535,8.2,8.9
2021/03/23 07:30:00,14.6,536,8.2,8.9
2021/03/23 08:00:00,14.5,536,8.2,8.8
2021/03/23 08:30:00,14.5,536,8.2,8.8
2021/03/23 09:00:00,14.4,537,8.2,8.8
2021/03/23 09:30:00,14.4,537,8.2,8.8
2021/03/23 10:00:00,14.3,537,8.2,8.8
2021/03/23 10:30:00,14.3,537,8.2,8.8
2021/03/23 11:00:00,14.3,537,8.1,8.9
2021/03/23 11:30:00,14.3,537,8.1,8.9
2021/03/23 12:00:00,14.2,538,8.1,8.8
2021/03/23 12:30:00,14.2,539,8.1,8.8
2021/03/23 13:00:00,14.2,539,8.1,8.8
2021/03/23 13:30:00,14.2,539,8.1,8.9
2021/03/23 14:00:00,14.2,539,8.1,8.9
2021/03/23 14:30:00,14.2,539,8.1,9
2021/03/23 15:00:00,14.2,539,8.1,9.3
2021/03/23 15:30:00,14.2,539,8.2,9.5
2021/03/23 16:00:00,14.3,538,8.2,9.7
2021/03/23 16:30:00,14.4,538,8.2,10
2021/03/23 17:00:00,14.4,537,8.2,10.3
2021/03/23 17:30:00,14.4,537,8.2,10.6
2021/03/23 18:00:00,14.5,536,8.3,10.9
2021/03/23 18:30:00,14.6,535,8.3,11.2
2021/03/23 19:00:00,14.6,535,8.3,11.3
2021/03/23 19:30:00,14.6,534,8.3,11.4
2021/03/23 20:00:00,14.7,534,8.4,11.5
2021/03/23 20:30:00,14.7,533,8.4,11.7
2021/03/23 21:00:00,14.8,532,8.4,11.8
2021/03/23 21:30:00,14.8,532,8.4,12
2021/03/23 22:00:00,14.9,531,8.4,12.1
2021/03/23 22:30:00,14.9,530,8.4,12.2
2021/03/23 23:00:00,15,530,8.4,12.4
2021/03/23 23:30:00,15,530,8.4,12.4
2021/03/24 00:00:00,15,529,8.5,12.4
2021/03/24 00:30:00,15,529,8.5,12.2
2021/03/24 01:00:00,15,529,8.5,12
2021/03/24 01:30:00,15,529,8.5,11.8
2021/03/24 02:00:00,15,529,8.5,11.6
2021/03/24 02:30:00,15,530,8.5,11.2
2021/03/24 03:00:00,14.9,531,8.4,10.9
2021/03/24 03:30:00,14.8,532,8.4,10.5
2021/03/24 04:00:00,14.8,532,8.4,10.2
2021/03/24 04:30:00,14.7,533,8.4,9.9
2021/03/24 05:00:00,14.6,534,8.4,9.6
2021/03/24 05:30:00,14.6,536,8.3,9.4
2021/03/24 06:00:00,14.5,536,8.3,9.3
2021/03/24 06:30:00,14.4,537,8.3,9.1
2021/03/24 07:00:00,14.4,538,8.3,9
2021/03/24 07:30:00,14.3,538,8.2,9
2021/03/24 08:00:00,14.3,539,8.2,8.9
2021/03/24 08:30:00,14.3,538,8.2,8.9
2021/03/24 09:00:00,14.2,539,8.2,8.8
2021/03/24 09:30:00,14.2,539,8.2,8.8
2021/03/24 10:00:00,14.2,539,8.2,8.8
2021/03/24 10:30:00,14.2,540,8.2,8.7
2021/03/24 11:00:00,14.2,539,8.2,8.7
2021/03/24 11:30:00,14.2,541,8.2,8.7
2021/03/24 12:00:00,14.2,541,8.2,8.7
2021/03/24 12:30:00,14.2,541,8.2,8.7
2021/03/24 13:00:00,14.1,541,8.2,8.7
2021/03/24 13:30:00,14.2,541,8.2,8.7
2021/03/24 14:00:00,14.4,540,8.1,8.6
2021/03/24 14:30:00,14.3,541,8.1,8.7
2021/03/24 15:00:00,14.4,542,8.1,8.9
2021/03/24 15:30:00,14.2,542,8.1,8.8
2021/03/24 16:00:00,14.4,542,8.1,8.9
2021/03/24 16:30:00,14.5,542,8.2,9.2
2021/03/24 17:00:00,14.5,543,8.2,9.2
2021/03/24 17:30:00,14.3,543,8.2,9.1
2021/03/24 18:00:00,14.4,544,8.2,9.6
2021/03/24 18:30:00,14.6,541,8.2,9.6
2021/03/24 19:00:00,14.6,542,8.2,9.9
2021/03/24 19:30:00,14.7,541,8.2,9.8
2021/03/24 20:00:00,14.6,542,8.2,9.9
2021/03/24 20:30:00,14.7,542,8.2,10.4
2021/03/24 21:00:00,14.8,541,8.2,10
2021/03/24 21:30:00,15,539,8.2,10.6
2021/03/24 22:00:00,15,540,8.2,10.3
2021/03/24 22:30:00,14.6,546,8.3,11
2021/03/24 23:00:00,14.9,546,8.3,10.5
2021/03/24 23:30:00,15.1,542,8.3,11
2021/03/25 00:00:00,17,529,8.4,12.1
2021/03/25 00:30:00,15.6,543,8.4,12.1
2021/03/25 01:00:00,15.7,540,8.4,10.8
2021/03/25 01:30:00,15.5,541,8.4,10.8
2021/03/25 02:00:00,15.1,546,8.4,11.1
2021/03/25 02:30:00,16.9,527,8.4,10.5
2021/03/25 03:00:00,16.9,529,8.4,10.7
2021/03/25 03:30:00,16.8,530,8.4,10.3
2021/03/25 04:00:00,16.8,531,8.4,10.1
2021/03/25 04:30:00,16.6,532,8.4,9.6
2021/03/25 05:00:00,16.4,535,8.4,9.3
2021/03/25 05:30:00,16.6,534,8.3,9
2021/03/25 06:00:00,16.6,534,8.3,8.7
2021/03/25 06:30:00,16.5,534,8.3,8.4
2021/03/25 07:00:00,16.4,535,8.3,8.2
2021/03/25 07:30:00,16.3,536,8.2,8.1
2021/03/25 08:00:00,16.2,537,8.2,8
2021/03/25 08:30:00,16.1,536,8.2,8
2021/03/25 09:00:00,16,537,8.2,8
2021/03/25 09:30:00,15.9,537,8.2,8
2021/03/25 10:00:00,15.7,537,8.1,8.1
2021/03/25 10:30:00,15.4,539,8.1,8.2
2021/03/25 11:00:00,15.2,538,8.1,8.4
2021/03/25 11:30:00,15.1,510,8.1,8.6
2021/03/25 12:00:00,15.1,499,8.1,8.8
2021/03/25 12:30:00,15.2,457,8.1,9
2021/03/25 13:00:00,15.3,443,8.1,9.1
2021/03/25 13:30:00,15.5,422,8.1,9.2
2021/03/25 14:00:00,15.7,403,8.1,9.4
2021/03/25 14:30:00,15.9,405,8.1,9.6
2021/03/25 15:00:00,16.2,406,8.2,9.8
2021/03/25 15:30:00,16.3,409,8.2,9.8
2021/03/25 16:00:00,16.4,404,8.2,9.8
2021/03/25 16:30:00,16.4,390,8.2,9.8
2021/03/25 17:00:00,16.4,381,8.1,9.6
2021/03/25 17:30:00,16.6,372,8.1,9.6
2021/03/25 18:00:00,16.7,384,8.1,9.5
2021/03/25 18:30:00,16.9,400,8.1,9.3
2021/03/25 19:00:00,17,404,8.1,9
2021/03/25 19:30:00,17,402,8.1,8.9
2021/03/25 20:00:00,17,396,8.1,8.9
2021/03/25 20:30:00,16.9,361,8,8.7
2021/03/25 21:00:00,17.5,250,8,8.8
2021/03/25 21:30:00,17.6,247,7.9,8.6
2021/03/25 22:00:00,17.4,248,7.9,8.6
2021/03/25 22:30:00,17.2,276,7.9,8.6
2021/03/25 23:00:00,17.3,225,7.8,8.4
2021/03/25 23:30:00,17,226,7.7,8.3
2021/03/26 00:00:00,17,202,7.7,8.3
2021/03/26 00:30:00,17,165,7.7,8.4
2021/03/26 01:00:00,16.8,178,7.7,8.5
2021/03/26 01:30:00,16.5,194,7.7,8.6
2021/03/26 02:00:00,16.3,204,7.6,8.6
2021/03/26 02:30:00,16.2,205,7.6,8.6
2021/03/26 03:00:00,16.1,203,7.6,8.6
2021/03/26 03:30:00,16,206,7.6,8.6
2021/03/26 04:00:00,16,213,7.6,8.6
2021/03/26 04:30:00,15.8,223,7.6,8.6
2021/03/26 05:00:00,15.7,235,7.6,8.7
2021/03/26 05:30:00,15.6,247,7.6,8.7
2021/03/26 06:00:00,15.5,259,7.6,8.8
2021/03/26 06:30:00,15.4,270,7.7,8.8
2021/03/26 07:00:00,15.2,282,7.7,8.9
2021/03/26 07:30:00,15.1,292,7.7,9
2021/03/26 08:00:00,15,301,7.7,9
2021/03/26 08:30:00,14.9,310,7.7,9
2021/03/26 09:00:00,14.8,317,7.7,9.1
2021/03/26 09:30:00,14.8,324,7.8,9.1
2021/03/26 10:00:00,14.8,331,7.8,9.2
2021/03/26 10:30:00,14.8,337,7.8,9.2
2021/03/26 11:00:00,14.8,344,7.8,9.2
2021/03/26 11:30:00,14.8,348,7.8,9.2
2021/03/26 12:00:00,14.9,353,7.8,9.3
2021/03/26 12:30:00,15.1,358,7.8,9.3
2021/03/26 13:00:00,15.2,362,7.8,9.3
2021/03/26 13:30:00,15.4,366,7.8,9.3
2021/03/26 14:00:00,15.6,370,7.8,9.4
2021/03/26 14:30:00,15.8,375,7.9,9.4
2021/03/26 15:00:00,16,379,7.9,9.4
2021/03/26 15:30:00,16.1,382,7.9,9.4
2021/03/26 16:00:00,16.3,387,7.9,9.4
2021/03/26 16:30:00,16.5,390,7.9,9.4
2021/03/26 17:00:00,16.6,394,7.9,9.5
2021/03/26 17:30:00,16.7,397,7.9,9.4
2021/03/26 18:00:00,16.7,401,7.9,9.4
2021/03/26 18:30:00,16.8,405,7.9,9.4
2021/03/26 19:00:00,16.8,408,7.9,9.4
2021/03/26 19:30:00,16.8,411,7.9,9.4
2021/03/26 20:00:00,16.8,414,7.9,9.3
2021/03/26 20:30:00,16.7,417,7.9,9.2
2021/03/26 21:00:00,16.7,420,7.9,9.2
2021/03/26 21:30:00,16.6,423,7.9,9.1
2021/03/26 22:00:00,16.5,427,7.9,9.1
2021/03/26 22:30:00,16.5,429,7.9,9
2021/03/26 23:00:00,16.4,432,7.9,9
2021/03/26 23:30:00,16.3,435,7.9,9
2021/03/27 00:00:00,16.3,437,7.9,9
2021/03/27 00:30:00,16.2,439,7.9,8.9
2021/03/27 01:00:00,16.1,442,7.9,9
2021/03/27 01:30:00,16,444,7.9,9
2021/03/27 02:00:00,15.9,446,7.9,9
2021/03/27 02:30:00,15.8,448,7.9,8.9
2021/03/27 03:00:00,15.7,450,7.9,9
2021/03/27 03:30:00,15.6,452,7.9,9
2021/03/27 04:00:00,15.5,453,7.9,9
2021/03/27 04:30:00,15.4,456,7.9,9
2021/03/27 05:00:00,15.4,457,7.9,9
2021/03/27 05:30:00,15.3,460,7.9,9
2021/03/27 06:00:00,15.2,461,7.9,9
2021/03/27 06:30:00,15.2,463,7.9,9
2021/03/27 07:00:00,15.1,464,8,9.1
2021/03/27 07:30:00,15,465,8,9.1
2021/03/27 08:00:00,14.9,467,8,9.2
2021/03/27 08:30:00,14.4,414,8,9.4
2021/03/27 09:00:00,14,340,7.9,9.7
2021/03/27 09:30:00,13.9,319,7.9,9.6
2021/03/27 10:00:00,13.9,310,7.9,9.7
2021/03/27 10:30:00,13.9,298,7.9,9.6
2021/03/27 11:00:00,13.8,281,7.9,9.6
2021/03/27 11:30:00,13.5,232,7.8,9.7
2021/03/27 12:00:00,13.4,195,7.7,9.8
2021/03/27 12:30:00,13.5,191,7.7,9.8
2021/03/27 13:00:00,13.6,208,7.7,9.7
2021/03/27 13:30:00,13.7,235,7.7,9.7
2021/03/27 14:00:00,13.8,251,7.7,9.6
2021/03/27 14:30:00,13.8,247,7.7,9.6
2021/03/27 15:00:00,13.8,236,7.7,9.6
2021/03/27 15:30:00,13.9,237,7.7,9.5
2021/03/27 16:00:00,14,247,7.7,9.5
2021/03/27 16:30:00,14.1,259,7.7,9.4
2021/03/27 17:00:00,14.2,266,7.7,9.4
2021/03/27 17:30:00,14.2,264,7.7,9.4
2021/03/27 18:00:00,14.3,262,7.7,9.3
2021/03/27 18:30:00,14.3,266,7.7,9.3
2021/03/27 19:00:00,14.4,272,7.6,9.2
2021/03/27 19:30:00,14.4,278,7.7,9.2
2021/03/27 20:00:00,14.5,284,7.7,9.2
2021/03/27 20:30:00,14.5,289,7.7,9.2
2021/03/27 21:00:00,14.5,295,7.7,9.1
2021/03/27 21:30:00,14.6,302,7.7,9.1
2021/03/27 22:00:00,14.6,306,7.7,9.2
2021/03/27 22:30:00,14.6,309,7.7,9.1
2021/03/27 23:00:00,14.8,303,7.7,9.2
2021/03/27 23:30:00,15.2,247,7.7,9.3
2021/03/28 00:00:00,15.4,210,7.6,9.3
2021/03/28 00:30:00,15.6,180,7.6,9.2
2021/03/28 01:00:00,15.8,150,7.6,9.2
2021/03/28 01:30:00,15.9,143,7.6,9.1
2021/03/28 02:00:00,15.9,138,7.6,9.1
2021/03/28 02:30:00,16,130,7.7,9.1
2021/03/28 03:00:00,16,124,7.8,9.1
2021/03/28 03:30:00,16.1,118,7.8,9.1
2021/03/28 04:00:00,16.1,117,7.8,9.1
2021/03/28 04:30:00,16,119,7.8,9.2
2021/03/28 05:00:00,16,124,7.7,9.2
2021/03/28 05:30:00,16,129,7.7,9.2
2021/03/28 06:00:00,15.9,134,7.6,9.1
2021/03/28 06:30:00,15.9,140,7.6,9.1
2021/03/28 07:00:00,15.8,147,7.6,9.1
2021/03/28 07:30:00,15.7,155,7.5,9.1
