Date,Time,DateTime,Chlorophyll_RFU,Depth_m,fDOM_RFU,ODO_PercSat,ODO_mg_L,SpCond_uS_cm,pH,Temp_C,PAR
10/26/2022,16:30:29,10/26/2022 16:30,0.28,0.44,2.94,114.1,11.25,6455.8,8.28,15.03,20.617
10/26/2022,16:35:29,10/26/2022 16:35,0.26,0.44,2.96,114.1,11.26,6455.9,8.28,15.013,18.084
10/26/2022,16:40:29,10/26/2022 16:40,0.28,0.441,2.98,114,11.25,6456.9,8.28,14.988,15.666
10/26/2022,16:45:29,10/26/2022 16:45,0.35,0.441,2.96,113.6,11.22,6455.6,8.27,14.967,12.835
10/26/2022,16:50:29,10/26/2022 16:50,0.27,0.441,2.92,113.3,11.18,6456.4,8.28,14.971,9.8671
10/26/2022,16:55:29,10/26/2022 16:55,0.15,0.441,2.86,113.2,11.18,6454.6,8.28,14.975,6.9908
10/26/2022,17:00:29,10/26/2022 17:00,0.24,0.44,2.9,113.1,11.17,6455.8,8.28,14.961,4.3833
10/26/2022,17:05:29,10/26/2022 17:05,0.2,0.441,2.84,112.8,11.14,6456.4,8.27,14.96,2.3618
10/26/2022,17:10:29,10/26/2022 17:10,0.26,0.441,2.82,112.7,11.13,6454.6,8.28,14.955,1.0606
10/26/2022,17:15:29,10/26/2022 17:15,0.24,0.441,2.95,112.1,11.08,6461.1,8.25,14.943,0.301
10/26/2022,17:20:29,10/26/2022 17:20,0.21,0.442,2.86,112.1,11.08,6459.3,8.27,14.925,0.11382
10/26/2022,17:25:29,10/26/2022 17:25,0.25,0.443,2.78,112.4,11.1,6453.6,8.28,14.964,0.021973
10/26/2022,17:30:29,10/26/2022 17:30,0.29,0.443,2.8,112.7,11.12,6449.8,8.28,14.981,0.0048918
10/26/2022,17:35:29,10/26/2022 17:35,0.49,0.445,2.85,111.7,11.04,6456,8.26,14.924,0
10/26/2022,17:40:29,10/26/2022 17:40,0.29,0.445,2.82,111.8,11.05,6455.8,8.27,14.933,0
10/26/2022,17:45:29,10/26/2022 17:45,0.3,0.446,2.79,112.4,11.1,6450.5,8.29,14.963,0
10/26/2022,17:50:29,10/26/2022 17:50,0.27,0.446,2.73,112.2,11.09,6449.8,8.29,14.951,0
10/26/2022,17:55:29,10/26/2022 17:55,0.21,0.447,2.68,111.5,11.01,6452,8.28,14.953,0
10/26/2022,18:00:29,10/26/2022 18:00,0.27,0.447,2.73,111.2,10.99,6453.8,8.27,14.915,0
10/26/2022,18:05:29,10/26/2022 18:05,0.32,0.448,2.68,111.3,11,6453.9,8.28,14.922,0
10/26/2022,18:10:29,10/26/2022 18:10,0.32,0.448,2.71,111.1,10.98,6455.5,8.27,14.925,0
10/26/2022,18:15:29,10/26/2022 18:15,0.3,0.449,2.71,110.5,10.93,6457.3,8.26,14.878,0
10/26/2022,18:20:29,10/26/2022 18:20,0.33,0.45,2.7,111,10.99,6452.2,8.27,14.878,0
10/26/2022,18:25:29,10/26/2022 18:25,0.48,0.451,2.74,110.4,10.92,6454.9,8.26,14.883,0
10/26/2022,18:30:29,10/26/2022 18:30,0.2,0.452,2.73,111.2,11,6454.3,8.27,14.883,0
10/26/2022,18:35:29,10/26/2022 18:35,0.35,0.452,2.76,111.1,11,6454.3,8.27,14.858,0
10/26/2022,18:40:29,10/26/2022 18:40,0.3,0.452,2.75,110.9,10.98,6455.1,8.26,14.826,0
10/26/2022,18:45:29,10/26/2022 18:45,0.32,0.453,2.79,110.4,10.94,6458.6,8.25,14.791,0
10/26/2022,18:50:29,10/26/2022 18:50,0.31,0.454,2.8,110.3,10.93,6459.4,8.25,14.799,0
10/26/2022,18:55:29,10/26/2022 18:55,0.32,0.454,2.79,110,10.9,6460,8.24,14.785,0
10/26/2022,19:00:29,10/26/2022 19:00,0.35,0.455,2.82,109.6,10.87,6461.8,8.23,14.758,0
10/26/2022,19:05:29,10/26/2022 19:05,0.31,0.456,2.87,109.1,10.83,6462.7,8.22,14.749,0
10/26/2022,19:10:29,10/26/2022 19:10,0.38,0.456,2.9,108.7,10.78,6466.6,8.21,14.76,0
10/26/2022,19:15:29,10/26/2022 19:15,0.22,0.458,2.89,108.4,10.75,6468.7,8.2,14.744,0
10/26/2022,19:20:29,10/26/2022 19:20,0.36,0.458,2.92,108,10.72,6471.8,8.19,14.733,0
10/26/2022,19:25:29,10/26/2022 19:25,0.31,0.457,2.92,107,10.63,6474.7,8.17,14.684,0
10/26/2022,19:30:29,10/26/2022 19:30,0.42,0.458,2.91,107.2,10.65,6470.5,8.18,14.657,0
10/26/2022,19:35:29,10/26/2022 19:35,0.43,0.459,2.93,105.1,10.45,6476,8.14,14.643,0
10/26/2022,19:40:29,10/26/2022 19:40,0.76,0.459,2.91,106,10.54,6471.7,8.15,14.648,0
10/26/2022,19:45:29,10/26/2022 19:45,0.47,0.46,2.93,105.5,10.5,6471.7,8.17,14.605,0
10/26/2022,19:50:29,10/26/2022 19:50,0.42,0.46,2.94,106.4,10.59,6470.8,8.17,14.595,0
10/26/2022,19:55:29,10/26/2022 19:55,0.38,0.46,2.9,106.5,10.59,6471.5,8.17,14.61,0
10/26/2022,20:00:29,10/26/2022 20:00,0.31,0.461,2.93,105.5,10.5,6474.7,8.16,14.602,0
10/26/2022,20:05:29,10/26/2022 20:05,0.34,0.46,3.03,103.1,10.27,6484.2,8.11,14.58,0
10/26/2022,20:10:29,10/26/2022 20:10,0.24,0.462,3.14,98.3,9.8,6499.5,8,14.521,0
10/26/2022,20:15:29,10/26/2022 20:15,0.26,0.462,3.2,95,9.5,6513.6,7.9,14.399,0
10/26/2022,20:20:29,10/26/2022 20:20,0.29,0.463,3.13,97.7,9.77,6492.6,7.94,14.356,0
10/26/2022,20:25:29,10/26/2022 20:25,0.3,0.463,3.04,102.9,10.3,6482.6,8.07,14.364,0
10/26/2022,20:30:29,10/26/2022 20:30,0.31,0.463,3,103.7,10.37,6479.9,8.11,14.362,0
10/26/2022,20:35:29,10/26/2022 20:35,0.27,0.463,3,103.7,10.37,6479.1,8.1,14.398,0
10/26/2022,20:40:29,10/26/2022 20:40,0.31,0.464,3.03,102.7,10.27,6482.5,8.08,14.348,0
10/26/2022,20:45:29,10/26/2022 20:45,0.3,0.465,3.05,101.9,10.21,6482.9,8.07,14.278,0
10/26/2022,20:50:29,10/26/2022 20:50,0.28,0.465,3.07,101.9,10.21,6481.9,8.06,14.294,0
10/26/2022,20:55:29,10/26/2022 20:55,0.3,0.466,3.08,101.6,10.18,6484.8,8.06,14.307,0
10/26/2022,21:00:29,10/26/2022 21:00,0.27,0.466,3.08,101.5,10.17,6485.2,8.05,14.258,0
10/26/2022,21:05:29,10/26/2022 21:05,0.25,0.466,3.1,101,10.13,6488.4,8.05,14.241,0
10/26/2022,21:10:29,10/26/2022 21:10,0.28,0.466,3.09,100.7,10.11,6486.7,8.04,14.218,0
10/26/2022,21:15:29,10/26/2022 21:15,0.32,0.466,3.11,100.5,10.09,6486.6,8.04,14.177,0
10/26/2022,21:20:29,10/26/2022 21:20,0.3,0.466,3.11,100.1,10.06,6487.9,8.03,14.131,0
10/26/2022,21:25:29,10/26/2022 21:25,0.35,0.467,3.1,99.7,10.01,6500.4,8.02,14.18,0
10/26/2022,21:30:29,10/26/2022 21:30,0.28,0.468,3.12,99.5,10.01,6488.8,8.02,14.133,0
10/26/2022,21:35:29,10/26/2022 21:35,0.28,0.468,3.11,98.9,9.94,6493.7,8.01,14.147,0
10/26/2022,21:40:29,10/26/2022 21:40,0.3,0.468,3.14,98.5,9.91,6493.4,8,14.101,0
10/26/2022,21:45:29,10/26/2022 21:45,0.32,0.469,3.15,97.6,9.82,6495,7.98,14.076,0
10/26/2022,21:50:29,10/26/2022 21:50,0.38,0.47,3.15,97.1,9.77,6496.2,7.97,14.053,0
10/26/2022,21:55:29,10/26/2022 21:55,0.28,0.47,3.13,96.8,9.75,6497.8,7.96,14.071,0
10/26/2022,22:00:29,10/26/2022 22:00,0.37,0.471,3.15,96.3,9.7,6498.7,7.95,14.049,0
10/26/2022,22:05:29,10/26/2022 22:05,0.35,0.471,3.16,95.7,9.64,6500.9,7.94,14.027,0
10/26/2022,22:10:29,10/26/2022 22:10,0.3,0.471,3.15,95.4,9.61,6501.5,7.93,14.005,0
10/26/2022,22:15:29,10/26/2022 22:15,0.33,0.472,3.16,95.3,9.6,6502,7.93,14.026,0
10/26/2022,22:20:29,10/26/2022 22:20,0.31,0.471,3.17,94.7,9.55,6504.5,7.92,13.997,0
10/26/2022,22:25:29,10/26/2022 22:25,0.37,0.47,3.12,96.8,9.75,6493.6,7.92,14.018,0
10/26/2022,22:30:29,10/26/2022 22:30,0.41,0.471,3.13,96.3,9.71,6499.5,7.95,14.001,0
10/26/2022,22:35:29,10/26/2022 22:35,0.36,0.471,3.09,97.8,9.85,6494.9,7.98,14.025,0
10/26/2022,22:40:29,10/26/2022 22:40,0.44,0.472,2.95,100.6,10.13,6486,8.03,14.078,0
10/26/2022,22:45:29,10/26/2022 22:45,0.47,0.472,2.99,100.6,10.13,6485.2,8.05,14.068,0
10/26/2022,22:50:29,10/26/2022 22:50,0.43,0.472,2.98,100.3,10.09,6483.4,8.05,14.065,0
10/26/2022,22:55:29,10/26/2022 22:55,0.7,0.473,2.96,101.2,10.19,6482.6,8.06,14.055,0
10/26/2022,23:00:29,10/26/2022 23:00,0.42,0.473,3.02,101.3,10.2,6482.7,8.06,14.032,0
10/26/2022,23:05:29,10/26/2022 23:05,0.39,0.473,3.02,100.7,10.15,6483.7,8.05,14.014,0
10/26/2022,23:10:29,10/26/2022 23:10,0.57,0.474,2.98,100.5,10.14,6483.2,8.05,13.986,0
10/26/2022,23:15:29,10/26/2022 23:15,0.46,0.474,3,100.4,10.13,6484.2,8.04,13.974,0
10/26/2022,23:20:29,10/26/2022 23:20,0.51,0.474,3,100.2,10.11,6485.6,8.04,13.955,0
10/26/2022,23:25:29,10/26/2022 23:25,0.28,0.475,3.02,99.6,10.06,6487.4,8.03,13.939,0
10/26/2022,23:30:29,10/26/2022 23:30,0.46,0.475,3.01,99.2,10.02,6489.7,8.02,13.917,0
10/26/2022,23:35:29,10/26/2022 23:35,0.41,0.475,3.03,97.6,9.86,6491.4,7.99,13.885,0
10/26/2022,23:40:29,10/26/2022 23:40,0.5,0.475,3,98,9.91,6489.6,7.98,13.857,0
10/26/2022,23:45:29,10/26/2022 23:45,0.48,0.474,3.05,98.1,9.92,6488.9,7.99,13.849,0
10/26/2022,23:50:29,10/26/2022 23:50,0.38,0.474,3.06,95.6,9.68,6494.2,7.96,13.817,0
10/26/2022,23:55:29,10/26/2022 23:55,0.47,0.474,3.14,95.2,9.64,6497.7,7.92,13.781,0
10/27/2022,0:00:29,10/27/2022 0:00,0.46,0.475,3.12,95,9.63,6498.7,7.92,13.766,0
10/27/2022,0:05:29,10/27/2022 0:05,0.41,0.475,3.19,93.3,9.46,6501.2,7.89,13.735,0
10/27/2022,0:10:29,10/27/2022 0:10,0.46,0.475,3.06,95.7,9.7,6493.1,7.93,13.731,0
10/27/2022,0:15:29,10/27/2022 0:15,0.56,0.475,3.05,96.5,9.79,6491.1,7.96,13.696,0
10/27/2022,0:20:29,10/27/2022 0:20,0.55,0.475,3.08,94.9,9.63,6499.7,7.92,13.671,0
10/27/2022,0:25:29,10/27/2022 0:25,0.38,0.475,3.1,92.9,9.44,6503.4,7.88,13.643,0
10/27/2022,0:30:29,10/27/2022 0:30,0.49,0.475,3.13,92.8,9.43,6500.7,7.9,13.608,0
10/27/2022,0:35:29,10/27/2022 0:35,0.56,0.476,3.07,94.7,9.63,6495.7,7.92,13.59,0
10/27/2022,0:40:29,10/27/2022 0:40,0.41,0.477,3.06,95.1,9.68,6491.4,7.93,13.563,0
10/27/2022,0:45:29,10/27/2022 0:45,0.34,0.477,3.09,95.2,9.7,6491.7,7.92,13.493,0
10/27/2022,0:50:29,10/27/2022 0:50,0.42,0.478,3.11,93.9,9.57,6497.8,7.88,13.488,0
10/27/2022,0:55:29,10/27/2022 0:55,0.49,0.477,3.14,93.1,9.5,6496.8,7.87,13.476,0
10/27/2022,1:00:29,10/27/2022 1:00,0.37,0.477,3.22,92.6,9.47,6498.6,7.86,13.357,0
10/27/2022,1:05:29,10/27/2022 1:05,0.47,0.478,3.24,89.3,9.14,6501.9,7.81,13.326,0
10/27/2022,1:10:29,10/27/2022 1:10,0.43,0.478,3.11,94.2,9.62,6495.2,7.92,13.376,0
10/27/2022,1:15:29,10/27/2022 1:15,0.43,0.478,3.12,93.6,9.56,6493.8,7.9,13.393,0
10/27/2022,1:20:29,10/27/2022 1:20,0.45,0.479,3.15,94.2,9.63,6492.7,7.91,13.384,0
10/27/2022,1:25:29,10/27/2022 1:25,0.42,0.478,3.15,94.3,9.63,6491.5,7.91,13.383,0
10/27/2022,1:30:29,10/27/2022 1:30,0.38,0.478,3.12,93.9,9.6,6493.1,7.9,13.365,0
10/27/2022,1:35:29,10/27/2022 1:35,0.42,0.478,3.12,93.5,9.56,6493.5,7.88,13.328,0
10/27/2022,1:40:29,10/27/2022 1:40,0.4,0.478,3.15,93.4,9.55,6494.1,7.89,13.353,0
10/27/2022,1:45:29,10/27/2022 1:45,0.3,0.478,3.28,93.9,9.6,6491.6,7.89,13.357,0
10/27/2022,1:50:29,10/27/2022 1:50,0.3,0.478,3.31,94.7,9.67,6495.7,7.92,13.409,0
10/27/2022,1:55:29,10/27/2022 1:55,0.35,0.478,3.33,94.8,9.67,6493.4,7.93,13.45,0
10/27/2022,2:00:29,10/27/2022 2:00,0.34,0.478,3.33,94.7,9.66,6494.6,7.93,13.46,0
10/27/2022,2:05:29,10/27/2022 2:05,0.37,0.478,3.31,94.6,9.63,6497.9,7.93,13.535,0
10/27/2022,2:10:29,10/27/2022 2:10,0.33,0.479,3.32,94.5,9.62,6496.1,7.92,13.55,0
10/27/2022,2:15:29,10/27/2022 2:15,0.31,0.478,3.33,94.6,9.63,6496.7,7.92,13.556,0
10/27/2022,2:20:29,10/27/2022 2:20,0.34,0.479,3.35,94.2,9.6,6500.7,7.92,13.472,0
10/27/2022,2:25:29,10/27/2022 2:25,0.31,0.479,3.32,93.9,9.58,6497.5,7.91,13.452,0
10/27/2022,2:30:29,10/27/2022 2:30,0.33,0.48,3.33,93.8,9.57,6496.3,7.91,13.444,0
10/27/2022,2:35:29,10/27/2022 2:35,0.32,0.479,3.33,93.6,9.55,6496.6,7.91,13.441,0
10/27/2022,2:40:29,10/27/2022 2:40,0.3,0.48,3.35,93.2,9.52,6497.8,7.9,13.368,0
10/27/2022,2:45:29,10/27/2022 2:45,0.33,0.48,3.34,93,9.51,6497.6,7.9,13.358,0
10/27/2022,2:50:29,10/27/2022 2:50,0.34,0.48,3.36,92.8,9.49,6497.2,7.89,13.351,0
10/27/2022,2:55:29,10/27/2022 2:55,0.29,0.48,3.35,92.6,9.47,6497.7,7.89,13.342,0
10/27/2022,3:00:29,10/27/2022 3:00,0.33,0.481,3.35,92.2,9.43,6499.6,7.88,13.326,0
10/27/2022,3:05:29,10/27/2022 3:05,0.36,0.48,3.35,91.9,9.4,6500.7,7.87,13.338,0
10/27/2022,3:10:29,10/27/2022 3:10,0.33,0.48,3.35,91.4,9.36,6502.1,7.86,13.313,0
10/27/2022,3:15:29,10/27/2022 3:15,0.33,0.481,3.37,90.5,9.27,6502.6,7.84,13.25,0
10/27/2022,3:20:29,10/27/2022 3:20,0.35,0.481,3.4,90,9.25,6499.7,7.83,13.15,0
10/27/2022,3:25:29,10/27/2022 3:25,0.43,0.48,3.36,90,9.25,6502,7.83,13.15,0
10/27/2022,3:30:29,10/27/2022 3:30,0.36,0.481,3.32,87.8,9.02,6505.6,7.76,13.117,0
10/27/2022,3:35:29,10/27/2022 3:35,0.49,0.481,3.31,87.6,9,6505.3,7.76,13.125,0
10/27/2022,3:40:29,10/27/2022 3:40,0.48,0.481,3.32,86.3,8.88,6502.5,7.73,13.074,0
10/27/2022,3:45:29,10/27/2022 3:45,0.39,0.481,3.34,87.1,8.96,6506.3,7.74,13.105,0
10/27/2022,3:50:29,10/27/2022 3:50,0.34,0.482,3.34,86.8,8.93,6508,7.74,13.1,0
10/27/2022,3:55:29,10/27/2022 3:55,0.37,0.482,3.35,86.9,8.95,6503.8,7.75,13.051,0
10/27/2022,4:00:29,10/27/2022 4:00,0.31,0.482,3.41,87.6,9.02,6509.9,7.78,13.075,0
10/27/2022,4:05:29,10/27/2022 4:05,0.35,0.481,3.39,87.5,9.01,6509.2,7.78,13.027,0
10/27/2022,4:10:29,10/27/2022 4:10,0.37,0.481,3.42,87.2,8.98,6510.6,7.78,13.029,0
10/27/2022,4:15:29,10/27/2022 4:15,0.4,0.481,3.41,87.2,8.98,6508.2,7.77,13.031,0
10/27/2022,4:20:29,10/27/2022 4:20,0.51,0.481,3.28,86.1,8.89,6507.4,7.75,12.946,0
10/27/2022,4:25:29,10/27/2022 4:25,0.48,0.482,3.22,85.9,8.85,6505.8,7.73,13.016,0
10/27/2022,4:30:29,10/27/2022 4:30,0.38,0.482,3.25,86.1,8.88,6506.1,7.75,12.994,0
10/27/2022,4:35:29,10/27/2022 4:35,0.36,0.481,3.24,86.4,8.9,6505.8,7.74,13.033,0
10/27/2022,4:40:29,10/27/2022 4:40,0.44,0.481,3.21,84.2,8.67,6511.9,7.69,13.035,0
10/27/2022,4:45:29,10/27/2022 4:45,0.66,0.482,3.19,82.4,8.48,6514.5,7.65,13.05,0
10/27/2022,4:50:29,10/27/2022 4:50,0.32,0.482,3.21,81.8,8.42,6514.7,7.63,13.06,0
10/27/2022,4:55:29,10/27/2022 4:55,0.37,0.483,3.22,82.6,8.5,6513.5,7.65,13.071,0
10/27/2022,5:00:29,10/27/2022 5:00,0.31,0.483,3.18,82.3,8.47,6512.8,7.65,13.044,0
10/27/2022,5:05:29,10/27/2022 5:05,0.44,0.483,3.2,82.4,8.48,6513.3,7.65,13.037,0
10/27/2022,5:10:29,10/27/2022 5:10,0.41,0.484,3.19,81.8,8.43,6513.1,7.64,12.997,0
10/27/2022,5:15:29,10/27/2022 5:15,0.35,0.484,3.26,82.3,8.49,6513.7,7.65,12.967,0
10/27/2022,5:20:29,10/27/2022 5:20,0.35,0.485,3.39,84.1,8.68,6514.5,7.72,12.92,0
10/27/2022,5:25:29,10/27/2022 5:25,0.37,0.485,3.36,84.6,8.73,6513.7,7.73,12.916,0
10/27/2022,5:30:29,10/27/2022 5:30,0.39,0.486,3.22,83.1,8.57,6512,7.68,12.927,0
10/27/2022,5:35:29,10/27/2022 5:35,0.44,0.486,3.21,82.5,8.51,6511.9,7.65,12.929,0.0006947
10/27/2022,5:40:29,10/27/2022 5:40,0.47,0.485,3.21,82.9,8.56,6508.4,7.66,12.929,0.017739
10/27/2022,5:45:29,10/27/2022 5:45,0.72,0.486,3.18,83.7,8.63,6509.7,7.68,12.943,0.080135
10/27/2022,5:50:29,10/27/2022 5:50,0.34,0.486,3.18,83.9,8.66,6509.7,7.68,12.949,0.28698
10/27/2022,5:55:29,10/27/2022 5:55,0.49,0.487,3.18,81.7,8.43,6512.9,7.65,12.938,0.80392
10/27/2022,6:00:29,10/27/2022 6:00,0.45,0.486,3.17,83.4,8.61,6510.7,7.67,12.925,1.8056
10/27/2022,6:05:29,10/27/2022 6:05,0.4,0.486,3.22,82,8.48,6512.1,7.65,12.826,3.4713
10/27/2022,6:10:29,10/27/2022 6:10,0.52,0.487,3.27,80.9,8.38,6514.5,7.63,12.791,5.9059
10/27/2022,6:15:29,10/27/2022 6:15,0.49,0.486,3.31,80.9,8.37,6516.4,7.62,12.811,8.8909
10/27/2022,6:20:29,10/27/2022 6:20,0.38,0.487,3.32,80.3,8.3,6519.1,7.6,12.839,11.967
10/27/2022,6:25:29,10/27/2022 6:25,0.39,0.487,3.33,79.6,8.23,6519.8,7.59,12.866,15.359
10/27/2022,6:30:29,10/27/2022 6:30,0.47,0.487,3.32,79.8,8.25,6518,7.6,12.85,18.66
10/27/2022,6:35:29,10/27/2022 6:35,0.37,0.487,3.32,80.1,8.29,6518.6,7.6,12.799,16.064
10/27/2022,6:40:29,10/27/2022 6:40,0.54,0.487,3.28,80.7,8.35,6516.1,7.61,12.798,17.933
10/27/2022,6:45:29,10/27/2022 6:45,0.33,0.488,3.22,82.1,8.49,6514.3,7.64,12.804,20.163
10/27/2022,6:50:29,10/27/2022 6:50,0.52,0.487,3.21,82.4,8.53,6511.9,7.64,12.814,26.056
10/27/2022,6:55:29,10/27/2022 6:55,0.46,0.487,3.23,82.1,8.49,6514.1,7.64,12.814,26.652
10/27/2022,7:00:29,10/27/2022 7:00,0.42,0.487,3.22,81.9,8.47,6515.4,7.64,12.88,35.025
10/27/2022,7:05:29,10/27/2022 7:05,0.39,0.488,3.21,82.1,8.49,6514.5,7.64,12.865,35.691
10/27/2022,7:10:29,10/27/2022 7:10,0.31,0.488,3.21,82.7,8.55,6513.7,7.65,12.862,38.126
10/27/2022,7:15:29,10/27/2022 7:15,0.35,0.489,3.23,83.5,8.62,6517.1,7.65,12.92,39.502
10/27/2022,7:20:29,10/27/2022 7:20,0.38,0.489,3.24,83.3,8.6,6514.9,7.65,12.924,40.681
10/27/2022,7:25:29,10/27/2022 7:25,0.29,0.49,3.24,83,8.56,6514.4,7.65,12.935,42.674
10/27/2022,7:30:29,10/27/2022 7:30,0.39,0.49,3.26,82.8,8.55,6515.8,7.64,12.922,44.862
10/27/2022,7:35:29,10/27/2022 7:35,0.27,0.491,3.23,83,8.56,6513,7.65,12.948,46.238
10/27/2022,7:40:29,10/27/2022 7:40,0.37,0.491,3.24,82.9,8.55,6514.1,7.64,12.937,46.927
10/27/2022,7:45:29,10/27/2022 7:45,0.33,0.492,3.24,82.5,8.52,6514.8,7.64,12.879,42.474
10/27/2022,7:50:29,10/27/2022 7:50,0.36,0.493,3.25,82.6,8.53,6515,7.64,12.893,43.757
10/27/2022,7:55:29,10/27/2022 7:55,0.29,0.494,3.25,82.6,8.53,6514.7,7.64,12.873,
10/27/2022,8:00:29,10/27/2022 8:00,0.38,0.495,3.23,82.5,8.53,6512.8,7.64,12.873,
10/27/2022,8:05:29,10/27/2022 8:05,0.33,0.495,3.23,82.6,8.55,6512.6,7.64,12.804,
10/27/2022,8:10:29,10/27/2022 8:10,0.32,0.494,3.23,82.6,8.55,6512.2,7.64,12.75,
10/27/2022,8:15:29,10/27/2022 8:15,0.38,0.494,3.25,82.8,8.57,6512.8,7.65,12.771,
10/27/2022,8:20:29,10/27/2022 8:20,0.29,0.494,3.22,83.4,8.64,6511.9,7.66,12.758,
10/27/2022,8:25:29,10/27/2022 8:25,0.41,0.494,3.25,83.2,8.63,6512.2,7.66,12.725,
10/27/2022,8:30:29,10/27/2022 8:30,0.35,0.494,3.21,83.4,8.64,6510.7,7.66,12.737,
10/27/2022,8:35:29,10/27/2022 8:35,0.32,0.495,3.18,83.8,8.68,6511,7.67,12.789,
10/27/2022,8:40:29,10/27/2022 8:40,0.41,0.496,3.18,84.1,8.71,6509.5,7.68,12.782,
10/27/2022,8:45:29,10/27/2022 8:45,0.45,0.496,3.17,84.2,8.72,6508.6,7.68,12.777,
10/27/2022,8:50:29,10/27/2022 8:50,0.55,0.602,3.27,82.9,8.62,6504.6,7.67,12.606,
10/27/2022,8:55:29,10/27/2022 8:55,0.86,0.493,3.18,81.8,8.49,6517.4,7.63,12.662,
10/27/2022,9:00:29,10/27/2022 9:00,1.89,0.238,-1.29,90.8,9.54,6499.3,7.7,12.098,
10/27/2022,9:05:29,10/27/2022 9:05,2.02,0.235,-4.45,85.9,9.06,6513.6,7.71,11.945,
10/27/2022,9:10:29,10/27/2022 9:10,2.09,0.234,-4.45,85.8,9.07,6512.6,7.72,11.894,
10/27/2022,9:15:29,10/27/2022 9:15,3.31,0.226,2.75,88.9,9.43,6518.8,7.7,11.683,
10/27/2022,9:20:29,10/27/2022 9:20,0.02,0.22,3.12,91,9.66,6518.8,7.72,11.667,
10/27/2022,9:25:29,10/27/2022 9:25,0.07,0.218,3,91.5,9.71,6517.9,7.72,11.658,
10/27/2022,9:30:29,10/27/2022 9:30,0.6,0.231,3.28,92.3,9.81,6519.7,7.73,11.632,
10/27/2022,9:35:29,10/27/2022 9:35,2.01,0.219,3.36,93.1,9.89,6520.8,7.73,11.648,
10/27/2022,9:40:29,10/27/2022 9:40,2.83,0.225,3.44,93.4,9.91,6521.6,7.73,11.693,
10/27/2022,9:45:29,10/27/2022 9:45,0.12,0.232,3.47,93.9,9.95,6522.9,7.73,11.751,
10/27/2022,9:50:29,10/27/2022 9:50,0.09,0.239,3.48,94.4,9.98,6524.8,7.74,11.854,
10/27/2022,9:55:29,10/27/2022 9:55,0.02,0.244,3.45,94.7,9.99,6524,7.74,11.935,
10/27/2022,10:00:29,10/27/2022 10:00,0,0.249,3.52,94.9,10,6524.8,7.74,12.012,
10/27/2022,10:05:29,10/27/2022 10:05,0.13,0.252,3.53,95.1,10,6525.6,7.74,12.094,
10/27/2022,10:10:29,10/27/2022 10:10,0.49,0.25,3.51,95.3,9.99,6527.7,7.75,12.201,
10/27/2022,10:15:29,10/27/2022 10:15,0.61,0.25,3.55,95.5,10,6528.9,7.75,12.289,
10/27/2022,10:20:29,10/27/2022 10:20,0.05,0.252,3.55,96.1,10.03,6530.3,7.75,12.419,
10/27/2022,10:25:29,10/27/2022 10:25,0.05,0.254,3.56,96.4,10.04,6531.6,7.75,12.546,
10/27/2022,10:30:29,10/27/2022 10:30,0.04,0.259,3.07,96.8,10.05,6534.6,7.75,12.7,
10/27/2022,10:35:29,10/27/2022 10:35,0.05,0.275,3.39,97.3,10.04,6537,7.75,12.925,
10/27/2022,10:40:29,10/27/2022 10:40,0.06,0.285,3.44,97.9,10.04,6537.6,7.75,13.221,
10/27/2022,10:45:29,10/27/2022 10:45,0.07,0.286,3.48,98.6,10.04,6539.5,7.75,13.555,
10/27/2022,10:50:29,10/27/2022 10:50,0.05,0.271,3.3,99.1,9.98,6552.1,7.74,14.047,
10/27/2022,10:55:29,10/27/2022 10:55,2.28,0.282,3.43,99.8,9.98,6556,7.75,14.357,
10/27/2022,11:00:29,10/27/2022 11:00,2.74,0.301,3.41,100.2,9.96,6557.2,7.75,14.672,
10/27/2022,11:05:29,10/27/2022 11:05,2.54,0.309,3.43,100.7,9.95,6562.5,7.75,14.963,
10/27/2022,11:10:29,10/27/2022 11:10,1.74,0.316,3.45,101.2,9.92,6563.4,7.75,15.27,
10/27/2022,11:15:29,10/27/2022 11:15,2.05,0.326,3.44,101.7,9.91,6569.8,7.75,15.537,
10/27/2022,11:20:29,10/27/2022 11:20,1.81,0.335,3.47,102.1,9.9,6570.7,7.75,15.802,
10/27/2022,11:25:29,10/27/2022 11:25,1.55,0.343,3.46,102.5,9.89,6577.2,7.74,16.052,
10/27/2022,11:30:29,10/27/2022 11:30,1.67,0.351,3.45,102.9,9.88,6578.7,7.74,16.274,
10/27/2022,11:35:29,10/27/2022 11:35,1.49,0.359,3.47,103.4,9.88,6582.7,7.74,16.502,
10/27/2022,11:40:29,10/27/2022 11:40,1.82,0.366,3.46,103.7,9.86,6587,7.74,16.728,
10/27/2022,11:45:29,10/27/2022 11:45,1.81,0.375,3.47,104,9.84,6590.6,7.73,16.946,
10/27/2022,11:50:29,10/27/2022 11:50,1.78,0.383,3.47,104.3,9.84,6594.7,7.73,17.146,
10/27/2022,11:55:29,10/27/2022 11:55,1.76,0.391,3.46,104.6,9.82,6597.2,7.73,17.351,
10/27/2022,12:00:29,10/27/2022 12:00,1.56,0.398,3.47,104.9,9.81,6600.3,7.73,17.544,
10/27/2022,12:05:29,10/27/2022 12:05,2.51,0.4,3.43,105.2,9.8,6605.9,7.73,17.718,
